p_id,agent_type,sex,age,min_static_exposure,mean_static_exposure,mean_raw_diff,mean_abs_diff,max_abs_diff,mpd,mapd,non_home_hours,unique_nonhome_nontravel_hexes,num_location_changes,min_transition_distance_km,avg_transition_distance_km,max_transition_distance_km,travel_hours
2015000000674-215004,other,female,17.0,7.3220951102120075,11.70318392794584,-0.04858204542911625,0.0569795998629213,1.3850116561980386,-0.36499872105941467,0.42925456469599343,17,4,9,0.9433816301442582,1.4525126450548516,1.9467027239934798,0
2015000000674-4003201,worker_only,male,55.0,9.039018599805555,12.473144262653374,-1.362539995926564,1.3670781168965913,12.517388125886013,-10.388740531270098,10.438946434930084,51,6,14,1.6635392786344287,30.50194535017322,53.18541005973495,0
2015000000674-4003202,worker_only,female,56.0,9.039018599805555,12.473144262653344,-0.3234487871421335,0.8023657195993592,9.590751167977238,-0.07684962484660897,4.748503364709408,32,6,16,0.9440096844315138,4.2125486554063585,7.442147464485706,0
2015000000674-4003203,worker_student,male,21.0,9.039018599805555,12.473144262653348,0.15273124896777102,0.1882019237718474,4.344484677408214,1.4228120849133399,1.701489665308191,29,6,20,0.973937388160145,1.6441240486866437,4.080160660141097,0
2015000000674-4003204,other,female,17.0,9.039018599805555,12.473144262653342,-0.09977816212024264,0.10890830481189592,2.228335493260861,-0.994678479889886,1.072804825931722,12,5,12,0.9739433519955922,1.672871983203925,1.9478896176445495,0
2015000000674-4003301,worker_only,male,55.0,9.858612802419481,13.703326399301426,-1.9482079257349147,1.9482079257349147,18.07730212470961,-10.895268325441101,10.895268325441101,37,9,20,0.9721304331468852,22.32090553707265,45.183558819709134,0
2015000000674-4003302,worker_only,female,56.0,9.858612802419481,13.703326399301437,-1.0354708867673772,1.0354708867673772,11.07324804947909,-4.575146379339314,4.575146379339314,37,1,10,2.840281242922247,2.8402812429222464,2.840281242922247,0
2015000000674-4003303,worker_student,male,21.0,9.858612802419481,13.703326399301432,-0.047139786780979256,0.06332162040978992,5.147721944531204,-0.31384653894041975,0.4648476046264942,9,3,9,1.6212610367395923,2.012810557906535,2.568389292535644,0
2015000000674-4003304,other,female,17.0,9.858612802419481,13.703326399301432,-0.04816286078278067,0.09167942316298679,3.5101108970521704,-0.4147818772691999,0.8232634641208708,10,3,10,0.973937388160145,1.2959153918396518,1.889019054743888,0
2015000000674-4003401,worker_only,male,55.0,9.039018599805555,12.473144262653344,-1.6087267122059068,1.642061748181804,14.0837287019293,-11.394372627076892,11.763163061655872,49,9,22,0.943560423946633,22.229636924701758,47.884083350388536,0
2015000000674-4003402,worker_only,female,56.0,9.039018599805555,12.473144262653344,0.6863190568496931,0.7401542069046723,4.60311740398644,5.571092515709887,6.109438062006401,41,3,14,1.6687813502241935,2.33965311512095,2.5639462403286863,0
2015000000674-4003403,worker_student,male,21.0,9.039018599805555,12.473144262653344,-0.3182106978154402,0.3182106978154402,2.669433913505877,-2.5944280121432857,2.5944280121432857,40,7,21,0.9448162778334435,4.624327339734602,7.161842470209813,0
2015000000674-4003404,other,female,17.0,9.039018599805555,12.473144262653358,-0.08977274136006998,0.08977274136006998,2.228335493260861,-0.8870911918425053,0.8870911918425053,10,3,9,0.9739433519955922,1.3551211123141822,1.6727115154330965,0
2015000000674-4003501,worker_only,male,55.0,9.88383704743897,13.139974331296871,-2.2924241195291506,2.2924241195291506,16.6552059978507,-16.479616824050126,16.479616824050126,53,7,17,0.9721881068390954,24.810308445685678,42.163733095322314,0
2015000000674-4003502,worker_only,female,56.0,9.88383704743897,13.139974331296845,0.0027420989616867403,0.5206143016181587,5.290192413232607,1.1886424059517922,3.4841107176212036,28,3,13,0.9737262990512449,3.51312652807302,4.082641883380025,0
2015000000674-4003503,worker_student,male,21.0,9.88383704743897,13.139974331296875,-0.5882031500800645,0.5882031500800645,3.1116641161231122,-4.714616446795578,4.714616446795578,46,6,20,0.9448162778334435,4.728894355308698,6.873863482918298,0
2015000000674-4003504,other,female,17.0,9.88383704743897,13.139974331296836,-0.029199831311994794,0.03998292247409328,4.198116539345914,-0.1453891750946186,0.23946375872271186,10,5,12,0.9467604258115554,1.4283868511992595,1.9478153930981383,0
2015000000674-4695501,worker_only,male,55.0,9.886189875351425,13.526486221397994,-1.9363211376081186,1.9363211376081186,16.121212182243248,-10.609692464384256,10.609692464384256,46,11,23,0.9403443292585197,23.84179658874189,53.91541114750433,0
2015000000674-4695502,worker_only,female,56.0,9.886189875351425,13.526486221398002,-0.6689557251981609,0.950068332820174,9.89189474867101,-1.847436161672495,4.488770217931065,37,1,10,4.863057205017114,4.863057205017114,4.863057205017114,0
2015000000674-4695503,worker_student,male,21.0,9.886189875351425,13.526486221397999,-0.4029033427584133,0.4029033427584133,5.694622688794215,-2.8856079663435485,2.8856079663435485,24,4,16,0.9448162778334435,4.835850624828097,5.843861959277995,0
2015000000674-4695504,other,female,17.0,9.886189875351425,13.526486221397974,-0.1306766371776506,0.1306766371776506,4.8968344701342374,-1.1776285493942946,1.1776285493942946,8,2,6,1.6727996640628695,1.8562385318925525,1.9479579658073944,0
2015000000674-5452201,worker_only,male,55.0,11.62466381038259,15.236944094844121,-2.350129662247458,2.350129662247458,14.82389815371714,-14.630471833749004,14.630471833749004,51,7,19,0.9719161399731457,30.58428133398069,48.802340435691235,0
2015000000674-5452202,worker_only,female,56.0,11.62466381038259,15.236944094844112,-0.15473135842500388,0.295023704179564,7.681936682044661,-0.6055713938241419,1.6232455924142357,34,4,12,0.944333035427574,6.425158579433474,9.231346018570896,0
2015000000674-5452203,worker_student,male,21.0,11.62466381038259,15.236944094844116,-0.5988828459189184,0.8517985288637601,6.280426200413666,-4.601915718396873,5.711942462160128,55,7,19,1.8887366945050261,2.506476313451256,5.96130556760703,0
2015000000674-5452204,other,female,17.0,11.62466381038259,15.236944094844112,-0.0757564674231906,0.10875293087330758,2.771702929809825,-0.5650425057309396,0.8021395763409354,10,4,7,0.9467257033696197,1.6863229447592971,2.839973341696149,0
2015000000674-654801,worker_only,male,55.0,10.438725136269408,14.519207946533552,-1.7537212408672116,1.7537212408672116,7.484357574615748,-10.790554656061747,10.790554656061747,55,8,21,0.9460422219354775,26.519225963948536,46.47145819437918,0
2015000000674-654802,worker_only,female,56.0,10.438725136269408,14.519207946533546,-0.5418674659998063,0.5418674659998063,4.613999512041897,-3.4448040702196967,3.4448040702196967,27,5,15,0.9434730427081593,6.922067740647637,10.382881978962805,0
2015000000674-654803,worker_student,male,21.0,10.438725136269408,14.519207946533554,0.21837774392382067,0.33249031318750355,5.726232733522874,1.2209780313361127,2.0314468489579944,31,5,17,0.9467935801689887,8.072286113804212,11.98190160275336,0
2015000000674-654804,other,female,17.0,10.438725136269408,14.519207946533538,-0.14746654305358076,0.15187001641237316,3.8692917335975388,-1.0220416952104259,1.0507337518216657,9,3,10,0.9434730427081593,1.4217811672466163,1.8871590457466965,0
2015000000674-739401,worker_only,male,55.0,11.240978084296172,12.973767469479068,-1.3264759914501763,1.3264759914501763,8.128348197265673,-9.734331072420089,9.734331072420089,43,6,17,0.9436251371407317,17.852599118245788,33.235535240485575,0
2015000000674-739402,worker_only,female,56.0,11.240978084296172,12.97376746947902,0.4294449414341767,0.4421836646730807,3.851127387753534,3.131473840079413,3.22305837286135,31,6,15,0.9438681375048206,2.3746066347747345,4.080571853038688,0
2015000000674-739403,worker_student,male,21.0,11.240978084296172,12.973767469479046,0.5546935206185485,0.652750165119955,10.952423800910763,4.126427332535693,4.962770543021619,43,7,20,0.9739002198232781,7.220167159467595,10.545798307003075,0
2015000000674-739404,other,female,17.0,11.240978084296172,12.973767469479036,0.05427589889139696,0.14845689648566418,4.677125886366165,0.33526618987850226,1.0596822181674994,16,8,15,0.9460437810438216,1.7978893339360735,3.343846504796268,0
2015000000978-001,worker_only,male,43.0,14.23684308097015,16.138406566753435,-1.5175244378489505,1.5175244378489505,6.698687849659147,-9.462821460158736,9.462821460158736,46,2,12,0.9702989879950908,19.39888371694942,23.084600662740293,0
2015000000978-002,worker_only,female,45.0,14.23684308097015,16.138406566753446,-1.0605496394903828,1.147109205965816,7.8801071464872745,-6.771260832096841,7.280194531947365,31,4,15,0.9702958368002523,14.849181670107532,22.12169884741945,0
2015000000978-003,student__age10_15,male,15.0,14.23684308097015,16.138406566753417,-0.666810697100353,0.666810697100353,3.800721620811732,-4.19064501819924,4.19064501819924,57,7,20,0.9382417393979455,1.9623094875868237,2.81494394912946,0
2015000000978-004,student__age10_15,male,12.0,14.23684308097015,16.138406566753467,-0.8827896063980377,0.9693491728734711,3.700437389200019,-5.53151971683315,6.040453416683676,59,6,22,0.9382417393979455,1.5749436955756089,2.517204173503336,0
2015000000978-005,student__age05_09,female,7.0,14.23684308097015,16.13840656675343,-0.49211364190426904,0.7032701321627903,4.405445140467007,-3.028322625803237,4.500070733450086,60,7,21,0.9382417393979455,1.973314675781639,2.81494394912946,0
2015000000978-101,worker_only,male,43.0,13.484270288837777,15.548858059611632,-1.056930814875985,1.056930814875985,8.313140985781946,-6.649482763469762,6.649482763469762,27,4,16,1.613811946945917,21.29409146212297,33.957355986151825,0
2015000000978-102,worker_only,female,45.0,13.484270288837777,15.54885805961161,-0.6543938201321121,0.679590649387055,7.394987728407536,-4.161372571452328,4.336118868332684,21,3,13,0.9702187517007939,21.79691264850034,28.019167962697654,0
2015000000978-103,student__age10_15,male,15.0,13.484270288837777,15.548858059611637,-0.1301795849054961,0.5115696411411403,3.4463721355103996,-0.9299057443058981,3.231303294237616,60,9,19,0.9702187517007939,8.571497446568339,15.360340916130891,0
2015000000978-104,student__age10_15,male,12.0,13.484270288837777,15.548858059611616,-1.1408744355423392,1.1408744355423392,4.30080704151861,-7.433185921667445,7.433185921667445,65,9,21,0.9405057794942947,2.5275983709272407,4.825700563121534,0
2015000000978-105,student__age05_09,female,7.0,13.484270288837777,15.54885805961161,-0.5190385379444026,0.8348399893210993,4.588455677395405,-3.374699717290756,5.449054271545556,63,6,19,0.9702187517007939,2.3414133568398134,4.441953547542292,0
2015000000978-1611201,worker_only,male,43.0,10.830823840477274,12.992786595831909,-1.1546607759666034,1.1745688566361585,9.294792018752862,-8.476602627312692,8.642357523352079,45,6,20,0.9435807391761909,11.689900875403119,18.6050903117393,0
2015000000978-1611202,worker_only,female,45.0,10.830823840477274,12.992786595831925,-0.47494942305656535,0.4888698979834421,6.097041594719698,-3.474002106980176,3.587893593197448,25,4,13,1.6669620064198514,15.386764896016158,24.041308009655737,0
2015000000978-1611203,student__age10_15,male,15.0,10.830823840477274,12.992786595831918,0.5893058437464501,0.5893058437464501,2.8792561358761954,4.631314183218562,4.631314183218562,56,9,19,0.9393007875139037,3.77548248044289,6.737642506990891,0
2015000000978-1611204,student__age10_15,male,12.0,10.830823840477274,12.992786595831893,0.2739267357389299,0.3047066122467069,2.4339888680780977,2.2282576244942303,2.46959667641899,51,8,20,0.9393530651129114,3.9771486348982457,7.653777943778079,0
2015000000978-1611205,student__age05_09,female,7.0,10.830823840477274,12.992786595831909,0.3518042865009417,0.3518042865009417,2.4559787484092706,2.790907254712584,2.790907254712584,49,5,18,0.9392079854160975,4.069175262264654,7.268740220203269,0
2015000000978-1611301,worker_only,male,43.0,10.691625281795803,12.82031261185877,-1.3518919837321264,1.3521514052263193,9.153729416762866,-9.479882479039135,9.481994736444378,39,8,19,1.6145353035292982,10.426249296459378,18.717178570054582,0
2015000000978-1611302,worker_only,female,45.0,10.691625281795803,12.82031261185879,-1.124106797164666,1.124366218658859,8.845986033958166,-8.494908714633105,8.497020972038346,34,3,16,1.66237579345808,22.679152800518153,29.64865734367057,0
2015000000978-1611303,student__age10_15,male,15.0,10.691625281795803,12.820312611858759,-0.496562492599015,0.6488126432593807,3.997372477873686,-3.6983723784356473,4.99106982791697,54,13,24,0.9396832776777558,4.304844187216303,10.113870213982192,0
2015000000978-1611304,student__age10_15,male,12.0,10.691625281795803,12.820312611858778,0.7929448028884604,0.7929448028884604,3.9570334210278126,6.39269659628169,6.39269659628169,60,9,21,0.9391663813519789,3.7774244778664685,6.737046161910514,0
2015000000978-1611305,student__age05_09,female,7.0,10.691625281795803,12.820312611858764,0.4379682573447309,0.4409761465069676,2.573187426759569,3.580514209758532,3.6062859187190073,55,6,17,0.9418053180242985,3.207667312390835,4.933697975268829,0
2015000000978-1611401,worker_only,male,43.0,10.830823840477274,12.992786595831896,-1.5693533719226238,1.5768449222464207,7.911936035656911,-11.448661817385501,11.513552085940871,45,5,15,0.9409723962572788,12.294942728906967,18.6050903117393,0
2015000000978-1611402,worker_only,female,45.0,10.830823840477274,12.992786595831904,-0.5079226343720098,0.5154141846958066,4.497446713706475,-3.6778017187669447,3.7426919873223135,33,3,16,0.942206354781281,16.590102298125675,21.64994128196749,0
2015000000978-1611403,student__age10_15,male,15.0,10.830823840477274,12.992786595831902,0.5390281068484535,0.5390281068484535,2.8792561358761954,4.279162040356378,4.279162040356378,47,8,20,0.9393524990837074,3.864800106997966,7.535699798740146,0
2015000000978-1611404,student__age10_15,male,12.0,10.830823840477274,12.992786595831909,0.3714231790515762,0.40749865905278987,3.7717459860180877,3.066973425908325,3.349834279460601,64,6,20,0.9709296584213233,3.5573676433905335,6.1473387896964615,0
2015000000978-1611405,student__age05_09,female,7.0,10.830823840477274,12.992786595831904,0.2940349792839004,0.3844825872526759,2.4744746066442804,2.3926290248331865,3.1760676079848276,52,8,19,0.9708179112035695,3.721061868021772,5.829587405754386,0
2015000000978-1611501,worker_only,male,43.0,11.95137611988337,13.746629376563936,-1.609547534698983,1.609547534698983,7.790940648998562,-11.569903553989722,11.569903553989722,43,6,16,0.9721643900725024,16.737762377774274,26.120296342592678,0
2015000000978-1611502,worker_only,female,45.0,11.95137611988337,13.746629376563906,-0.9569440564333185,0.9569440564333185,8.398042526593787,-6.845521450472774,6.845521450472774,21,1,8,27.285195617918,27.285195617917996,27.285195617918,0
2015000000978-1611503,student__age10_15,male,15.0,11.95137611988337,13.746629376563936,-0.8210008336628705,0.825666216805776,7.32444844684566,-5.822038443611048,5.856740073906865,49,11,23,0.9420144961876828,4.801309254078953,11.368571539297164,0
2015000000978-1611504,student__age10_15,male,12.0,11.95137611988337,13.74662937656391,0.106136286115281,0.366842887679742,2.2696821258377504,0.6459475084669958,2.5715926677922782,61,9,21,0.9391145881114924,1.9542515273497858,4.927319751428086,0
2015000000978-1611505,student__age05_09,female,7.0,11.95137611988337,13.74662937656391,0.10487585731069198,0.31338151717391693,2.4333465841519377,0.6814220749948626,2.2017174002175213,56,9,22,0.9421196755520186,2.177655368596007,7.26456756005231,0
2015000000978-1611601,worker_only,male,43.0,10.691625281795803,12.820312611858773,-0.8733183272456955,0.8823961195378284,4.857526475051255,-6.193658199809617,6.272923546550552,53,6,17,0.9696739429855363,18.593737740546484,30.646798482478374,0
2015000000978-1611602,worker_only,female,45.0,10.691625281795803,12.820312611858764,-1.2164685667699366,1.2168063771074744,11.22509222656377,-8.713779828921547,8.716530342672351,27,4,16,0.9444738090781097,19.38996886399702,31.006559454902884,0
2015000000978-1611603,student__age10_15,male,15.0,10.691625281795803,12.820312611858764,-0.5492061233480774,0.5604520631407321,5.125401644200555,-4.108381695665526,4.204449620158454,46,10,22,0.9419618785519663,4.5394662469294,10.437481981301186,0
2015000000978-1611604,student__age10_15,male,12.0,10.691625281795803,12.82031261185877,0.45398985260704144,0.4665426646830749,2.573187426759569,3.6241204560971707,3.731451449268105,60,6,19,0.9391353969407843,3.466020101615115,5.662019572951685,0
2015000000978-1611605,student__age05_09,female,7.0,10.691625281795803,12.82031261185877,0.38190243609506586,0.38668779668730346,2.4955110634871396,2.980521137675303,3.021522289580238,53,9,21,0.939187196554139,3.0373545454896744,4.933697975268829,0
2015000000978-1611701,worker_only,male,43.0,10.691625281795803,12.82031261185877,-1.0722082648219566,1.0722082648219566,7.722377264623237,-7.465254332367269,7.465254332367269,34,8,20,1.6116287370698776,11.15350660078955,22.588295713531373,0
2015000000978-1611702,worker_only,female,45.0,10.691625281795803,12.820312611858759,-0.7698984116423327,0.7698984116423327,8.286765025573391,-5.383016953797177,5.383016953797177,22,4,14,0.9710701973988131,18.88978322129904,25.980267495759804,0
2015000000978-1611703,student__age10_15,male,15.0,10.691625281795803,12.820312611858773,0.5550262564658073,0.5662252849629967,2.6742479246245523,4.268912923406573,4.3611390521220095,55,10,20,0.9394875274502194,2.893502668849918,5.662019572951685,0
2015000000978-1611704,student__age10_15,male,12.0,10.691625281795803,12.820312611858778,0.3465357325231136,0.371216619582357,2.573187426759569,2.7896740162413747,3.001140797053273,61,10,23,0.9393530651129114,2.9175014843671296,6.520799725266633,0
2015000000978-1611705,student__age05_09,female,7.0,10.691625281795803,12.82031261185877,0.47474530263678083,0.5335840345223227,3.322007481538046,3.6031637915427086,4.107296288442985,62,6,20,0.9417526626121805,3.2994470290727813,6.514706419974512,0
2015000000978-1611801,worker_only,male,43.0,10.556563613310999,12.978209115992307,-1.3181120444494194,1.3284246494002498,8.514421887692656,-10.503786275259598,10.591857037905362,43,6,20,0.9395392268325389,12.670019226454542,20.46285099279599,0
2015000000978-1611802,worker_only,female,45.0,10.556563613310999,12.978209115992312,-1.011154939413954,1.011154939413954,10.470860283389277,-7.301248506662366,7.301248506662366,31,2,14,0.9395392268325389,28.434234003700418,33.0166831331784,0
2015000000978-1611803,student__age10_15,male,15.0,10.556563613310999,12.978209115992323,-0.6364931326856031,0.7285335261267708,4.520885896323261,-4.523663978384163,5.309698901978037,60,9,22,0.9395392268325389,3.7477620958812525,7.148917368390461,0
2015000000978-1611804,student__age10_15,male,12.0,10.556563613310999,12.978209115992307,0.3892721537402317,0.450865814121808,2.7082490952443727,3.1891400318012555,3.713843022743809,62,8,21,0.9391145881114924,3.5719687645421487,6.521302984695971,0
2015000000978-1611805,student__age05_09,female,7.0,10.556563613310999,12.978209115992328,0.49297805268080547,0.505083717435802,3.1535163630424705,3.924877819576953,4.028261507053571,56,6,16,0.9418395244833552,4.161896227487264,5.659363035762888,0
2015000000978-201,worker_only,male,43.0,14.23684308097015,16.13840656675341,-0.6616242923521587,0.6616242923521587,6.207300720393642,-4.102211863775637,4.102211863775637,27,4,16,0.9382417393979455,14.223197650619976,22.40927170226473,0
2015000000978-202,worker_only,female,45.0,14.23684308097015,16.138406566753414,-0.8444848968295912,0.8444848968295912,6.702295945863742,-5.138952778175175,5.138952778175175,27,4,15,0.9382417393979455,12.046938005402906,17.3944201459933,0
2015000000978-203,student__age10_15,male,15.0,14.23684308097015,16.138406566753446,-0.6437621900516313,0.6448690921572913,4.405445140467007,-4.016628462614066,4.022703933385278,57,7,21,0.9382417393979455,2.1168576443443965,3.416968736655084,0
2015000000978-204,student__age10_15,male,12.0,14.23684308097015,16.13840656675342,-0.8266502684507602,0.8670086035364154,3.4866113778086607,-5.238529340896737,5.519824522576303,57,5,18,0.9382417393979455,2.015476391437847,3.321424083926601,0
2015000000978-205,student__age05_09,female,7.0,14.23684308097015,16.138406566753428,-0.5481027079507248,0.5481027079507248,4.071216013198727,-3.5564647337883657,3.5564647337883657,51,7,18,0.9382417393979455,2.0490925313764645,2.81494394912946,0
2015000000978-2359601,worker_only,male,43.0,11.549420668225643,14.214593113879554,-0.6309320012201931,0.6309320012201931,8.030550105732633,-4.411120649713193,4.411120649713193,36,6,19,0.9707443755249331,16.28638835606043,42.70113285626893,0
2015000000978-2359602,worker_only,female,45.0,11.549420668225643,14.214593113879541,-0.8123087766744531,0.8123087766744531,5.545271173736074,-5.766834105169251,5.766834105169251,35,6,17,0.9373331404605802,15.76394512595171,27.486965132777488,0
2015000000978-2359603,student__age10_15,male,15.0,11.549420668225643,14.214593113879559,0.2426035959560274,0.3235227021627367,2.078849610822564,1.8917074886891279,2.4822397642561786,47,6,19,0.9389901228327279,1.9773727503952536,2.817250703215875,0
2015000000978-2359604,student__age10_15,male,12.0,11.549420668225643,14.214593113879552,0.053078368718717156,0.279176876296728,2.8767179104010463,0.5124198594429605,2.1040338926146926,50,7,19,0.9389382796056217,1.525439237435098,3.7669394569237293,0
2015000000978-2359605,student__age05_09,female,7.0,11.549420668225643,14.214593113879557,-0.1857434573995074,0.23769691953677805,2.1820454097653634,-1.2484056196612738,1.6088752265540402,46,6,17,0.9389382796056217,1.7050006544486103,2.5263334596871467,0
2015000000978-2359701,worker_only,male,43.0,11.549420668225643,14.214593113879546,-0.6122111869250272,0.6122111869250272,5.018501460933063,-4.19609153631909,4.19609153631909,40,6,18,0.9390109452520904,11.368368037696696,25.822937769971915,0
2015000000978-2359702,worker_only,female,45.0,11.549420668225643,14.214593113879538,-0.6834128082029866,0.6834128082029866,6.920148591654609,-4.563229597400017,4.563229597400017,30,5,16,0.9390109452520904,14.91947729850933,24.145753838982767,0
2015000000978-2359703,student__age10_15,male,15.0,11.549420668225643,14.214593113879536,0.20077397785933884,0.4321675174918193,2.078849610822564,1.7795331855358336,3.363098868448474,73,7,18,0.9390109452520904,2.2076061175837385,2.817250703215875,0
2015000000978-2359704,student__age10_15,male,12.0,11.549420668225643,14.214593113879557,-0.05157813201955678,0.21598583678696026,3.645622460912149,-0.349120650497615,1.564106204302946,47,7,18,0.9389072272931643,1.6626140819077968,2.5184618364114773,0
2015000000978-2359705,student__age05_09,female,7.0,11.549420668225643,14.214593113879546,-0.3397919288361837,0.40752519103526746,2.1820454097653634,-2.347923736691565,2.8450218422347096,52,6,18,0.9389382796056217,1.307785411702148,2.8244712699713963,0
2015000000978-2359801,worker_only,male,43.0,11.549420668225643,14.214593113879554,0.011154980038877863,0.509585760267581,5.018501460933063,0.19445255255446287,3.907638311931266,40,7,20,0.9392799004893033,6.548264107020176,27.412111466441928,0
2015000000978-2359802,worker_only,female,45.0,11.549420668225643,14.214593113879552,0.3073921698051425,0.5004206117449375,8.107194561471388,2.5528616762823817,3.8921542608904183,27,3,11,0.9707412650740106,9.116927949535652,25.88076259666852,0
2015000000978-2359803,student__age10_15,male,15.0,11.549420668225643,14.214593113879552,-0.10080036531253388,0.14666708788397717,2.0763589285419783,-0.6501119892310818,1.024685328502801,39,5,18,0.9390109452520904,1.4501220919749231,2.817250703215875,0
2015000000978-2359804,student__age10_15,male,12.0,11.549420668225643,14.214593113879548,-0.01211721186534133,0.2491767645840815,5.360255240312091,-0.036203997549016785,1.7594737410705146,42,6,18,0.9390109452520904,1.7018721973752722,3.2215602254987026,0
2015000000978-2359805,student__age05_09,female,7.0,11.549420668225643,14.214593113879541,-0.11465827764264229,0.21778299566950096,4.900324655831321,-0.7661409811170482,1.494163002304613,39,6,19,1.610776646190769,1.8997354942946278,3.367831268258639,0
2015000000978-301,worker_only,male,43.0,15.395249433518778,17.11764541793049,-2.6574598852641347,2.6574598852641347,10.996784464874521,-15.27485729808083,15.27485729808083,44,2,11,1.6640946137560038,32.45934207438872,36.28749171757738,0
2015000000978-302,worker_only,female,45.0,15.395249433518778,17.117645417930483,-1.2665948885873721,1.2680053136683689,10.044837610426395,-7.257414344814957,7.265360565786071,30,4,15,1.66064478319737,20.603590055329942,31.42290231130171,0
2015000000978-303,student__age10_15,male,15.0,15.395249433518778,17.11764541793049,-2.219169166775655,2.219169166775655,9.059679130847126,-12.90557235013835,12.90557235013835,55,8,22,0.9370608155273443,6.5505864438271635,12.811744309193365,0
2015000000978-304,student__age10_15,male,12.0,15.395249433518778,17.11764541793047,-1.6250086750832116,1.6250086750832116,6.194111344516022,-9.528226308628097,9.528226308628097,63,10,20,0.9405759799417083,2.7352820765654196,5.810132442820224,0
2015000000978-305,student__age05_09,female,7.0,15.395249433518778,17.117645417930486,-1.4861431319036604,1.4861431319036604,6.0126474157587175,-8.878199226913638,8.878199226913638,53,8,21,0.9404355459204972,2.8588936958337614,5.195168767515925,0
2015000000978-3371501,worker_only,male,43.0,11.96258350251106,14.539642656337405,-1.2177773512520194,1.2177773512520194,9.296583241289198,-8.082779105935908,8.082779105935908,35,6,18,0.9393424825239627,12.660090640383487,22.60095547614749,0
2015000000978-3371502,worker_only,female,45.0,11.96258350251106,14.539642656337419,-0.9175436971831443,0.91856950727816,10.430345603165181,-5.921719717471446,5.929180154156109,20,4,12,0.9419618785519663,24.10719178006008,30.34405103251185,0
2015000000978-3371503,student__age10_15,male,15.0,11.96258350251106,14.539642656337426,0.0036162964465278865,0.11953283292774929,1.3410164089009342,0.046639072624979634,0.8086425178419152,40,6,17,0.942031550324458,2.0450219885054968,4.176171073381508,0
2015000000978-3371504,student__age10_15,male,12.0,11.96258350251106,14.539642656337408,-0.08436783260815657,0.16375304884822905,2.7416839006778737,-0.5206692153283767,1.1172296612369355,47,7,18,0.9391353969407843,2.734927093633315,5.6507250246273415,0
2015000000978-3371505,student__age05_09,female,7.0,11.96258350251106,14.53964265633742,-0.0864590025991761,0.22257049543848934,2.046555175767729,-0.5134062462437224,1.5131679086052012,50,5,16,0.9392597725965137,2.293110349359595,2.825676486563939,0
2015000000978-401,worker_only,male,43.0,17.285835334874456,19.310390726380703,-1.898355493643567,1.898355493643567,13.796471686811362,-9.897532956404387,9.897532956404387,30,4,14,1.6608026480887972,24.743611820610813,35.65050574348575,0
2015000000978-402,worker_only,female,45.0,17.285835334874456,19.310390726380717,-1.463203208267401,1.463203208267401,12.546737582759945,-7.660981461220788,7.660981461220788,23,2,10,1.8765145596250734,26.884481065687915,33.13647269220362,0
2015000000978-403,student__age10_15,male,15.0,17.285835334874456,19.310390726380703,-3.0244030577796543,3.0244030577796543,10.377444120448795,-15.73863164783575,15.73863164783575,59,7,19,0.9702958368002523,8.215363697539173,14.33508562248018,0
2015000000978-404,student__age10_15,male,12.0,17.285835334874456,19.31039072638071,-2.5325825187868496,2.5325825187868496,8.237038278163855,-13.35049414111276,13.35049414111276,65,9,21,0.9382835206947946,3.475521113926799,7.378935563066478,0
2015000000978-405,student__age05_09,female,7.0,17.285835334874456,19.310390726380707,-0.3423044927072502,0.3423044927072502,6.88817403629006,-1.781562579064442,1.781562579064442,12,5,13,1.6090598305191863,1.929703045500299,2.9108969189899403,0
2015000000978-501,worker_only,male,43.0,15.34833518270419,17.710489530146354,-1.721556064823415,1.7236137271859284,8.783011667990685,-9.678997827659993,9.691607506030062,43,4,14,0.9382937502880359,10.050616939241143,13.89130774843037,0
2015000000978-502,worker_only,female,45.0,15.34833518270419,17.710489530146344,-0.48391795751191663,0.48391795751191663,5.512762278000693,-2.72601815670441,2.72601815670441,24,3,13,0.9703343440255056,14.235606039120977,18.240467775835224,0
2015000000978-503,student__age10_15,male,15.0,15.34833518270419,17.71048953014636,-1.222656729515616,1.222656729515616,5.6498232128516435,-7.054548496951138,7.054548496951138,62,5,21,0.9382937502880359,2.076235918408147,2.9110123742435072,0
2015000000978-504,student__age10_15,male,12.0,15.34833518270419,17.710489530146358,-1.497310226089332,1.5451147285785873,5.329268639953172,-8.611054654642619,8.90400815955795,65,8,24,0.9382208093370379,1.7907389334387795,2.9110123742435072,0
2015000000978-505,student__age05_09,female,7.0,15.34833518270419,17.71048953014636,-1.0116472107620527,1.075386547414394,4.860833134628011,-5.707540764766014,6.098145437986461,56,6,18,0.9382208093370379,3.3962447386958443,6.569586207470883,0
2015000000978-601,worker_only,male,43.0,17.25500712768021,19.40088079066064,-1.8016883030367423,1.8016883030367423,10.484239621040931,-9.028703021766802,9.028703021766802,34,4,12,1.8723496814370602,16.983750306239596,25.792834096314934,0
2015000000978-602,worker_only,female,45.0,17.25500712768021,19.400880790660647,-1.4530835766318682,1.4530835766318682,10.410951409335208,-7.520217764710802,7.520217764710802,29,3,15,1.6675842514305408,19.47090397595512,23.97707473179602,0
2015000000978-603,student__age10_15,male,15.0,17.25500712768021,19.400880790660636,-2.8465413855842483,2.8465413855842483,11.111512493713155,-14.768631380941095,14.768631380941095,57,11,24,0.9371764814605507,6.144234730455701,14.969859686142145,0
