p_id,agent_type,sex,age,min_static_exposure,mean_static_exposure,mean_raw_diff,mean_abs_diff,max_abs_diff,mpd,mapd,non_home_hours,unique_nonhome_nontravel_hexes,num_location_changes,min_transition_distance_km,avg_transition_distance_km,max_transition_distance_km,travel_hours
2019HU0731688-1582001,worker_only,female,55.0,8.056150168233819,9.418126490201251,1.8022758783300452,1.8022758783300452,7.273948012106628,18.99434398159246,18.99434398159246,49,5,16,1.6588961426512103,11.463261208521132,18.924092651333485,0
2015001462218-13202,worker_only,male,31.0,4.454937215321838,5.569102845170475,2.5575531829740266,2.5580046146925004,19.270322181185534,45.47726252564262,45.48522140898514,44,8,21,1.6643828666706169,22.527414170630518,42.06561005855764,0
2015001317311-5000002,worker_only,female,21.0,4.8187665409498495,6.796135883676543,2.310374907921274,2.310374907921274,10.837435542865826,34.40919403707415,34.40919403707415,44,5,16,1.6152443603925126,13.270974432557253,20.21756150067683,0
2018HU0293527-3354001,worker_only,male,61.0,5.591000863625217,6.594840440744927,2.4700201720511332,2.494055454040932,11.138360505541046,35.71278660356196,36.10965483828274,49,9,21,0.9434933771033236,14.786116691356378,31.635106752305692,0
2018HU0293527-3354901,worker_only,male,61.0,5.591000863625217,6.594840440744928,1.7707110438229332,1.7849110231750158,10.201829426527091,28.10291497772177,28.328452470026132,42,11,24,0.9418792415543749,14.418338288268814,33.97453883569171,0
2019HU0788282-635301,worker_only,male,47.0,7.322277858898923,10.023438188664318,1.5707567235574205,1.8137434298047557,6.81517341387706,15.64000630824889,17.971536394794885,72,9,19,0.9393424825239627,5.492543698771937,14.381215143330465,0
2019HU1136641-1871104,worker_only,female,25.0,5.440684817628163,7.528886454836887,2.065409520514102,2.1012931955626475,9.277287656387951,30.38817889533564,30.88372308248536,57,7,20,0.9393632905051296,17.330966256121606,27.862535418557783,0
2016000683195-296701,worker_only,male,28.0,5.086882762016309,7.110329794732981,2.682272856188888,2.7542307441921494,9.69411273622499,39.36144049775787,40.38269485777488,76,18,29,0.9443033147341015,12.625256881731868,37.150383520152516,0
2019HU0470409-4231501,worker_only,male,57.0,7.362975879563007,9.207488999376878,2.2471264456918134,2.2616425637542306,8.739257705908356,25.15716055855114,25.347537120665685,54,6,16,0.943645309129179,17.958911478870757,31.185420503955626,0
2019HU0348988-4347504,worker_only,female,65.0,4.922787646362333,7.001112132288974,1.7794067714169994,1.7794067714169994,9.022170382111089,28.571633496622077,28.571633496622077,47,7,17,0.9437264567140841,22.695622101377243,39.571273459600455,0
2019HU1186405-3840901,worker_student,male,37.0,4.902401196260148,5.550215202607588,2.6908721296083877,2.6908721296083877,10.14602543510911,48.48393707304069,48.48393707304069,58,5,21,0.9461800888873716,16.85767022366793,25.470646299754954,0
2016000614404-2072601,worker_only,female,54.0,5.8957208000497054,8.0122668603491,2.3622035540606783,2.3622035540606783,8.47182181851485,29.54022942459395,29.54022942459395,57,7,17,0.9392799004893033,8.18626033531295,12.844381765967523,0
2015001245479-3928902,worker_only,female,58.0,15.739220238191383,17.492170224909962,-3.337329750290909,3.337329750290909,9.613000541024768,-18.73601852714244,18.73601852714244,66,7,20,0.9419602879912011,7.844837304969907,13.713633793824757,0
2016000920061-3926501,worker_only,male,49.0,7.942300145283601,10.777483530702582,1.951189929649729,1.960101642815495,9.682585165388032,21.616259284571694,21.725656481880755,70,17,31,0.9386579716700477,24.594613775422303,76.07538177567832,1
2017000561320-388403,worker_only,male,41.0,4.863035438710286,5.767821416963524,2.377402733991944,2.3805772885738157,12.905516304917501,39.03082387522851,39.09508658803413,58,8,19,0.9424657795598925,16.309096727870816,26.118476635857064,0
2018HU1175718-5372702,worker_only,male,58.0,4.613489678322817,5.5132553695762185,1.710428299899776,1.7135454883601544,12.467603440892251,30.968387684435015,31.026540763084387,46,5,18,0.9418724886731533,12.077671401597138,19.03648613242708,0
2017001301422-635601,worker_only,female,65.0,7.6480719012853955,9.191400201190152,-1.6006011225809047,1.6162319139359322,6.910688579449225,-18.035860225245965,18.23241005581282,70,16,32,0.9617144538102425,4.950850134022489,14.50432286966577,0
2015000276439-3424604,worker_only,male,38.0,7.012936062299605,9.334289834022414,1.6927306817154129,1.8285577208605497,7.443304001113631,16.80730603850727,18.34791692071543,71,15,31,0.9417526626121805,17.65886691597904,44.61678066410089,0
2019HU0871765-1704602,worker_only,male,49.0,7.538211414469626,8.545181493326357,1.7871578014122613,1.7871578014122613,9.117119167282164,20.333449543380087,20.333449543380087,36,1,10,32.16106697710417,32.16106697710416,32.16106697710417,0
2019HU1335292-320802,worker_only,female,23.0,5.382084275628292,7.241066192232417,1.741858168771029,1.7524752153978065,11.008780352876979,25.09005750865903,25.242510516617163,35,4,14,0.9436859362572867,19.255546124223695,27.00980556977049,0
2018HU0985510-3868801,worker_student,male,44.0,5.259088066985519,7.520438043043126,1.875814699804469,1.875814699804469,9.374512598428067,23.567917437089235,23.567917437089235,39,6,16,1.615264557150241,16.174725630973487,26.08967950873813,0
2018HU0985510-3869001,worker_student,male,44.0,5.259088066985519,7.520438043043127,2.100081782656958,2.100081782656958,10.107109844161352,26.533525607666768,26.533525607666768,39,6,17,0.9709137592077989,15.977203007199545,26.959423745318777,0
2019HU1177642-3103601,worker_student,female,29.0,5.149977565667594,7.594282229624789,1.6298494474928416,1.6298494474928416,7.341958594068862,23.27182050010464,23.27182050010464,53,5,19,1.6623388883804142,7.408129399229418,10.585302516625099,0
2018HU0886453-4248802,worker_only,female,21.0,7.217912145628132,8.490248030955065,1.9990310083832148,1.9994414093015476,9.750118624608513,24.042248203112436,24.04752370181861,45,6,20,0.9393372610049325,19.662257834836204,32.088321035604984,0
2017000542364-1461802,worker_only,male,61.0,4.909587059724407,6.81296298616836,2.687683513299846,2.694757270355747,15.489896389021311,36.52185579591663,36.62500318422944,65,2,14,1.8820534741158854,39.15441115617746,45.366470769854395,0
2017000814626-1072705,worker_only,male,41.0,5.377196392051889,7.536730748245498,1.6168812912232136,1.6172295722239913,9.8436136777986,22.260336219047964,22.26504633063877,33,8,20,0.9392799004893033,11.759159632680786,24.511763479960486,0
2017000954513-1166402,worker_only,male,59.0,4.952471412253042,7.026333394507818,2.8415816917251258,2.8737133411052045,14.161220872243124,43.03562812887245,43.493426514969144,45,8,19,0.9409698126558107,19.174451892243496,34.95018597552644,0
2015001226810-2303901,worker_only,male,50.0,4.667354505899148,6.769352826974042,2.0343653582379053,2.0351053200171214,7.651315273781681,32.65167428525387,32.66266446701082,55,7,19,0.9403429412662379,5.358540419216984,8.985133547510285,0
2015001226810-2307802,worker_only,female,52.0,4.667354505899148,6.769352826974041,1.984672351171386,2.002363283952017,11.248467047470742,29.25014326848785,29.51171182836551,41,7,18,0.9403429412662379,10.20357690439737,20.436518662854194,0
2019HU0326174-2280201,worker_only,female,54.0,5.420465844146331,7.649660630898531,1.7408022065242252,1.7505296083135693,9.311327528545585,24.685190130732764,24.808868925825717,46,4,18,0.9440635680390416,15.005048197418112,26.655797729760977,0
2019HU0768793-1958202,worker_only,female,36.0,5.345772548760666,7.48703849082277,1.733286938553178,1.736971404770888,6.771391522478467,22.907134355609834,22.956063251609013,51,7,18,0.9427218457440633,10.948411183461522,19.212259802723256,0
2018HU1040571-677002,worker_only,female,28.0,5.871236003261499,8.23134878693277,1.4760275624213157,1.6178787919556907,7.963604127933486,17.826274336382987,19.58493031346378,53,14,26,0.9391353969407843,7.9604110946782125,20.635526356721112,0
2019HU1025274-1515001,worker_only,female,39.0,5.115708191225869,5.790575719874089,1.9012799523421937,1.9012799523421937,11.493189137756257,32.28154775888064,32.28154775888064,49,5,16,0.972508059662743,17.95636541336479,25.178929473488555,0
2019HU1141787-5315701,worker_only,male,30.0,4.704864664433034,5.502224342334772,1.906557067162655,1.9066770762178042,12.79786196888388,33.11581106692244,33.11807329462549,51,4,14,0.9466257872179515,24.612915829635703,34.05049153558834,0
2016000342056-103302,worker_only,female,51.0,6.7470986442936915,8.662029849112745,1.6559763210385416,1.6559763210385416,10.433579210246771,21.653758171263693,21.653758171263693,41,8,19,0.9443941742528442,13.982046924020297,26.70350097146984,0
2016000734409-3389201,worker_only,male,36.0,4.445061237605357,5.5260788679673585,2.270949714867989,2.342764101668389,11.857323653440694,40.56087658785362,41.90969132393153,72,14,26,0.9416664324047739,13.896588019164922,34.45747552891196,0
2016000578298-3193602,worker_only,male,45.0,4.992511427951018,6.27986059858012,1.8909530285044152,1.8977414057113513,11.90529700037694,30.752390757666454,30.862958848843018,39,7,19,1.6620108833613028,23.020221713233177,44.03881561038129,0
2016001251055-2574601,worker_only,female,22.0,5.653629246575048,7.606033157610847,1.5559471479542701,1.628911390932574,7.035073884741873,19.487219592785166,20.456218488065097,54,8,21,0.9427577198569875,9.090404859134292,18.10444229903152,0
2017000394400-712001,worker_only,male,56.0,8.338141533584405,10.434670195874062,1.8260075472861848,1.890386770163831,9.987803313227309,18.946944300477394,19.598356809972145,59,11,24,0.9436656360243776,14.802066752885196,58.5257267221679,0
2019HU0322014-2865202,worker_only,female,30.0,6.129436159851672,7.485296143400491,1.6305756580056485,1.6305756580056485,8.693694111659605,20.268072443996704,20.268072443996704,65,7,20,0.9454589738073593,26.196925026153473,43.94312872654971,0
2019HU1297273-2587202,worker_only,male,40.0,5.127147744281053,5.961665881811497,2.501688745289352,2.5069901300096844,9.228903693269581,38.802080166192546,38.90136136780765,70,7,19,0.941913953197529,16.30025899319087,28.575839775090248,0
2019HU0929577-5421002,worker_only,male,34.0,14.154078738261571,17.15240419309943,-3.4610765762294626,3.4610765762294626,13.313400059818825,-19.496206209269033,19.496206209269033,58,6,17,0.973723296362466,20.349640286654175,34.407757039256126,0
2019HU0806292-3808901,worker_only,male,65.0,10.643137409043995,14.666306285288746,-4.0799561435001195,4.0799561435001195,23.880245594705546,-25.6679375166253,25.6679375166253,61,7,18,0.9450177849972776,77.82573295143997,140.45684480867916,0
2017000689789-3976201,worker_student,female,28.0,5.596930325072341,7.667662346941045,2.3163474963180803,2.3163474963180803,13.71123153186022,33.25483798484249,33.25483798484249,52,6,20,1.6208968941452824,25.900051223027077,36.56089920268736,0
2019HU0597224-1089703,student__lf_elig,female,18.0,6.706166512782417,9.18667644477907,2.6749494448374143,2.6749494448374143,6.9816612321905716,30.65557343136992,30.65557343136992,79,8,22,0.970948815999743,6.520594275579101,12.101704555153315,0
2018HU1013402-4701503,worker_student,male,30.0,5.114349926140752,7.545013550297879,2.6796005638258418,2.686362167373846,12.482035462026154,38.798726093115896,38.89811972408908,42,4,17,0.9717564736378864,21.75247629286739,31.466272556514802,0
2015000426281-1031302,worker_only,male,36.0,4.921515497619073,5.933138864141027,2.34572692475328,2.3524569108532085,9.96708494545703,37.60679179553082,37.73256199000401,51,4,16,1.8835848442947758,21.24179170903833,34.05367383628865,0
2015001231869-1271101,worker_only,male,51.0,4.614836535547299,6.3871279278922115,1.6432379092254616,1.6707227718226838,9.8425542567722,27.153359930603678,27.595737944997552,53,7,20,0.9411859560424956,12.754162379032673,25.45480134471554,0
2018HU0224064-327901,worker_only,male,62.0,6.442106595379613,8.33173263752418,2.110563350809255,2.1163462503173793,9.843848755110043,25.146568290285398,25.21235013366742,50,8,19,0.9709521089218522,15.381945086703046,27.135234562402356,0
2015001239977-1008702,worker_only,female,45.0,4.921198128310711,6.947951569099918,2.0140838224805466,2.0592654240922745,10.186897620788933,30.21816471900835,30.86458561865561,45,12,24,0.9391145881114924,11.91112409676735,29.121137428741964,0
2015001443792-952702,worker_only,male,44.0,4.780922634412082,6.778423754259895,2.620326394234797,2.6210395271692524,11.316010987123176,39.63749997442878,39.64819939600478,51,8,21,0.9404853662657771,14.776813669580287,30.63653440235435,0
2018HU1096168-4460702,worker_only,male,46.0,5.3422992289499955,7.456195641501893,1.6468909708627408,1.653574182027372,8.544382424523622,23.402634639082542,23.493849791808557,40,5,15,1.662001902155371,17.64076047395334,25.751554351633764,0
2016000098919-2433204,worker_student,female,29.0,8.862488401973415,10.473670839092827,1.9837258809108635,2.0046336427192424,11.533729649830367,18.53918523390031,18.699666017374213,63,15,32,0.9441916874428833,2.55498327906263,5.6960200386143764,0
2019HU0072851-4289004,worker_only,male,47.0,5.4788630482692575,7.686953004478537,1.9405925632526484,1.9699158015941864,10.242863982078731,25.966032901361636,26.34906641983685,43,8,19,0.943505969897403,10.943278510190076,21.14448404195796,0
2016001498803-2016102,worker_only,male,39.0,7.165675269391077,9.082480485232558,1.6716644788193054,2.0471215718231393,5.837205644374951,18.435754186623193,22.640393034747262,93,19,36,0.93983606695524,5.816960645885587,18.86556215192645,0
2015000919952-4109205,worker_only,female,20.0,4.397031133177814,5.268515677141086,2.366245174082054,2.367658565909583,13.015820540120146,44.960037572880374,44.98907360240728,43,6,17,0.9440400902908894,18.74016706501098,31.56947627358788,0
2016000351370-3220201,worker_only,female,53.0,4.483804121021354,5.6298753479023045,1.7936428775799085,1.8042851272040548,13.1476285635699,30.65970137439631,30.85981665618566,32,6,16,0.9414377042191753,20.27783157410588,40.84969354228202,0
2015000537461-5794702,worker_student,female,63.0,6.872962708253117,8.695779374084795,1.6427642073446305,1.6427642073446305,6.955017835998506,18.834199869707348,18.834199869707348,49,6,19,0.9439187417343526,17.130996449742238,27.762259004839468,0
2016000177710-1194602,worker_only,male,34.0,4.886761436836906,7.0441325511529165,2.1672121574708183,2.1672121574708183,9.832591428575093,33.33059226591706,33.33059226591706,55,11,29,0.9390835785337999,11.652730183046472,27.36770895195012,0
2016000453861-1924802,worker_only,female,29.0,5.212985287912896,7.159154365388208,2.830822244661573,2.8467294487866,13.36557299307028,41.58090374217668,41.80502603536809,53,6,18,1.6150938890224953,29.397150506939095,43.08841404998107,0
2016000466131-1741303,worker_only,male,21.0,4.710031124424097,6.6893186360658365,1.6859416920654566,1.6859416920654566,10.24802524234744,28.26946093052492,28.26946093052492,41,6,17,0.9709585595052413,13.463970368116197,22.139644951057797,0
2016001007516-1281802,worker_only,male,51.0,4.440088828075682,5.862545853005627,2.0214552316232623,2.0214552316232623,10.005998438994123,35.560951092672035,35.560951092672035,40,3,15,1.668287490915099,31.500954006233407,40.13853597490326,0
2017001314788-1149901,worker_only,male,49.0,4.990265640477142,7.21152080590865,2.5738038153411207,2.6022484912102044,12.19041221406332,34.730199070947485,35.12605630699125,49,8,21,0.9435643547358505,17.602985548272592,35.77742104363036,0
2019HU0011796-546706,worker_only,female,61.0,5.2761442806521135,7.270422973145608,1.8185455252954232,1.850143490476672,9.578223213405924,26.991576829833804,27.42341642810852,51,9,20,0.9392597725965137,12.23900460597912,23.14129014734493,0
2019HU0275937-4464505,worker_only,male,25.0,5.408510164946389,7.416214024675805,2.6082380697872374,2.612080886546287,10.005576951812188,35.98882711092963,36.04115692095631,62,17,29,0.9408882764554515,12.692008517220751,34.658266296496144,0
2018HU0022446-3077501,worker_only,male,36.0,5.187941773334255,7.283397651322784,2.2277525894772645,2.2277525894772645,9.333860386845146,30.883837145728304,30.883837145728304,57,8,19,0.9402287033077958,27.11919050954944,50.602230659268216,0
2018HU0532804-688403,worker_only,male,30.0,5.644682843994867,7.596391457154179,2.3218402946718784,2.326691510264524,13.9020496896714,29.562362864072995,29.62575803949755,71,19,32,0.9401866726608582,17.350641311194515,55.23711302809199,0
2018HU0618317-1948901,worker_only,male,68.0,5.212985287912896,7.159154365388218,1.6937151272496846,1.695187152938636,7.534363072185267,23.73019024355061,23.751554882179178,46,6,16,0.9426884754808251,12.579263718939567,18.184955958901064,0
2016001065354-1096101,worker_only,male,39.0,4.646155426756078,6.342172115969768,2.247753488199948,2.2525072250811,7.463362523056212,36.00514932222603,36.0814110798691,65,4,15,1.6154801211230727,13.584667702603355,19.5744679978931,0
2016001332136-2943401,worker_only,female,44.0,5.389961153665649,7.475769998524346,1.6888524420565556,1.7428025696158356,8.577369258342843,22.795330123808714,23.516376679010044,70,7,19,0.9383564019140258,24.51575765177531,40.10821309979437,0
2018HU0354416-957401,worker_only,male,32.0,14.385097913954217,16.98288401350272,-3.340484207710043,3.340484207710043,11.897793057238756,-19.740063201911777,19.740063201911777,67,13,26,0.9419346456852805,17.514141610382048,43.401039369291425,0
2017000377179-1849702,worker_only,male,56.0,4.710031124424097,6.689318636065833,1.7074937060795348,1.7074937060795348,6.406967855088678,25.87736972275703,25.87736972275703,59,6,17,0.9435915573480783,29.611097632791527,48.96589237494872,0
2017000393130-3132701,worker_only,male,41.0,7.840236622011357,9.70929924003638,1.5933573685167326,1.679943031803027,7.853016262131609,17.386982908609752,18.349293151037674,75,13,29,0.9438985290635101,13.85407481530062,38.39311395238654,0
2018HU1025067-3408001,worker_only,male,37.0,5.976868652841704,6.976208427255714,1.8101759826911574,1.8473383103774632,10.428020060537827,25.597227726914408,26.20653367681882,48,9,21,0.9391145881114924,22.710144030421088,47.01479653297463,0
2019HU0229385-3461002,worker_only,male,43.0,6.207874711508496,7.111451398757993,1.6621414536617878,1.7283645486361645,10.41516237250794,22.49758322408425,23.549473255530888,58,8,19,0.9393832920135999,21.286027498811986,39.87577123510417,0
2016000680023-816803,student__lf_elig,male,16.0,7.183320061168812,9.840471241140435,2.6202611064929404,2.6202611064929404,6.793066030990417,28.435441415362355,28.435441415362355,83,3,15,0.9708467966564235,10.437102727362197,11.775009561110508,0
2015000994282-1223302,worker_student,male,32.0,6.908092261305473,8.55584276478385,2.237366125448181,2.237366125448181,14.603719519085901,24.57803020821803,24.57803020821803,48,8,22,0.9443835021971606,16.25679848269122,27.503247926428187,0
2015000283438-3106103,worker_student,female,27.0,5.591000863625217,6.594840440744928,2.087958440274867,2.1161362760497413,17.587037220412142,29.058373589350907,29.495571783861873,43,6,17,0.9443835021971606,21.944828874577354,37.06853880629419,0
2016000599480-461801,worker_only,male,56.0,7.460572350069062,9.25506949629779,1.8119040266978383,1.8691350891118612,11.85750422009552,20.15377377970447,20.819295811146603,66,17,35,0.9461806838487907,12.160098144921703,34.080310795595196,0
2016001436906-3609301,worker_only,male,37.0,4.54520966300216,5.425524712732713,1.9497572207299556,1.9497572207299556,10.97369805926063,35.17554025234879,35.17554025234879,53,8,19,0.945678913141823,9.671619104288336,17.738284983367198,0
2017000106471-2951601,worker_only,male,47.0,6.280325728466519,7.397751560539674,1.7145714218649841,1.7185960386662558,15.030240918625202,22.680938998552133,22.735433430861455,42,5,18,0.9421798381796194,20.928818604552863,29.166113455277376,0
2017000114676-2795503,worker_only,male,33.0,5.111082045112252,7.191842210562287,2.6203096424237238,2.6203096424237238,10.976657193703012,38.34312712229562,38.34312712229562,58,6,19,0.9736487798638898,19.891094877319198,29.68838342348513,0
2019HU0268399-6695901,worker_only,male,47.0,12.622830940815033,14.69642520779978,-3.031447783539671,3.180837817381132,11.53289846292586,-20.32919883804365,21.51268956640649,61,7,18,0.9701833914435346,28.13033336625414,50.777907074013385,0
2016000086151-2115502,worker_only,male,41.0,6.176187447487573,8.144600239962429,1.8841843663362425,1.8999294151435844,9.202044025330654,23.17917959265885,23.43411111702097,48,5,16,0.9719587744242025,14.217217433877224,21.69421559589386,0
2018HU0015744-271602,worker_only,male,35.0,4.615201178669526,5.829974014772245,1.6097156033789097,1.6097156033789097,7.684539703302784,26.848935960632247,26.848935960632247,57,6,18,0.9411232953361823,12.466181306704204,21.06311956797534,0
2016000796177-1290101,worker_only,male,62.0,5.436362033337229,6.255952429270934,1.8630170821358871,1.884003598962338,13.164617406076736,28.97482940859377,29.34949964351827,45,7,16,0.9450185519980341,21.9631685983935,42.96678745854635,0
2018HU0458894-1602202,worker_only,female,33.0,4.795563482187511,5.818090241391873,2.3315998370703417,2.3315998370703417,9.445330112535459,38.83269426620603,38.83269426620603,61,7,19,0.9411324990274195,13.947006833408391,23.69289633634529,0
2018HU1330055-1449501,worker_only,male,45.0,8.384810453121629,9.586314095208607,2.1200618661939643,2.1200618661939643,8.377984814296198,22.61330066646139,22.61330066646139,50,7,17,0.9392072694846453,19.43965104577873,33.14665173247005,0
2017000790565-947501,worker_only,male,48.0,15.109656105871883,18.132664923461853,-4.0211752580795075,4.0211752580795075,14.762583512596574,-22.52135361559344,22.52135361559344,58,6,19,0.9388345368658377,67.38826233414835,126.97183008670554,0
2016000863328-1672101,worker_only,male,55.0,7.042210630800436,8.573144094003073,1.6050219005754114,1.6331131235029783,8.373426753566855,17.669606608281235,18.037023418704678,47,4,15,1.666292103027194,26.511124604087783,39.69348684585072,0
2016000169345-4281001,worker_only,male,37.0,5.449475870807595,7.979256255259385,2.0608736263769587,2.065231968724478,10.043157257398871,27.518071819032343,27.579416670705815,52,21,33,0.9392799004893033,5.983564346523018,16.123519727142074,0
2015000033491-5319801,worker_only,female,40.0,4.533970893205241,5.396098411746142,2.138786386493451,2.138786386493451,11.444951242933882,38.447562210117994,38.447562210117994,51,7,19,0.9712176913055217,16.720617088844225,29.33146983151912,0
2016000530509-4199102,worker_only,male,37.0,5.239026693775907,7.549941521957017,1.6863485204517812,1.6933471397473536,9.439386174494773,23.174828540424684,23.279054878904677,57,6,16,0.9405608474087545,24.43105840135977,39.63286142648943,0
2016000377262-2229004,worker_only,male,21.0,5.095302761865614,6.432137419842822,2.3851102074118287,2.3931765034393693,11.92821506370079,35.646940180668885,35.77771298435402,51,7,18,0.9393832920135999,15.729201158436386,28.77725572624452,0
2017000619000-3274801,worker_only,female,42.0,5.432397558362149,6.406218543242563,1.8910863091528003,1.8929331369708076,18.262442803932583,27.63654122735895,27.666870544160915,34,2,14,1.8902093239990645,29.121112368071948,33.659596208750756,0
2016000106399-3171901,worker_only,male,37.0,5.591000863625217,6.594840440744928,1.5980775312798001,1.623164039009649,10.632657040552564,23.453558800191864,23.842792947686434,38,3,13,0.9416828571503335,35.99939983379595,47.161370636149215,0
2015001239977-4998201,worker_only,male,49.0,5.314060128742716,7.438151734710464,2.261175740064357,2.327347479416812,10.030182942646789,29.299280801855183,30.181914859950883,57,9,20,0.9411044361597694,15.021398137872993,29.729285768560125,0
2019HU0366064-5822201,worker_only,male,31.0,6.872962708253117,8.695779374084784,1.978546890108423,1.978546890108423,8.190638775662006,21.516722730280392,21.516722730280392,45,3,14,1.6689219896039302,22.094254089836223,30.22039583759482,0
2015000937917-4443201,worker_student,female,32.0,4.713478931360792,5.740464604069202,1.947753873864242,1.947753873864242,19.14890230299813,34.26196531637346,34.26196531637346,46,8,22,0.9467257033696197,21.456454735487632,38.27749099840152,0
2016001259944-4584203,worker_student,male,32.0,4.431253846356858,5.417248795505614,3.378235752151329,3.378235752151329,13.704158625432614,62.35066331363708,62.35066331363708,61,8,21,0.9418224346800038,25.02858966794758,38.798798778596456,0
2019HU0800055-3087201,worker_only,male,62.0,4.579779132912166,6.572912819147133,2.4638040992435286,2.465809095115219,12.658604376095393,37.98636350713069,38.01754999403021,54,5,16,0.9441491278608187,23.798985863991355,37.111331919767544,0
2015000667013-3525504,worker_only,male,25.0,5.284843943743157,7.6056781951788714,1.6566215398816642,1.7188216162839094,10.802895295072107,27.081817005239284,27.908720676863595,40,5,14,0.9443053295751807,18.277307629199996,35.630852708233256,0
2017000681028-2452205,student__age05_09,female,9.0,8.862488401973415,10.473670839092838,1.9664627882658405,1.9733484876348557,12.94654095635375,17.74978152760099,17.813115438982962,51,10,23,0.9442016488739383,2.8849490530943913,4.863063979358758,0
2015001332075-80102,worker_student,male,27.0,7.6295934601796365,9.954167550368426,2.066897470059204,2.066897470059204,8.544707527999918,21.914622912775254,21.914622912775254,54,10,23,0.9391973078651201,7.389611614263612,14.133600779135628,0
2015000102275-1546701,worker_only,male,51.0,4.886982726975099,5.996042894245995,1.619188112986517,1.6537454548305266,12.79183351369487,26.03563245804833,26.676278024051587,33,5,17,0.9410813892974135,19.42540399855494,33.47373007930977,0
2015000105778-1667302,worker_only,female,40.0,4.654464797047201,6.627508018587696,1.7336100774202399,1.736739901203924,6.208695591599412,27.375544285717844,27.423769648138318,56,4,15,0.9460004180854845,18.12675935878492,26.80136682865453,0
2015000189578-2319902,worker_only,female,57.0,4.788306950920079,6.175977103353394,1.8323967355765376,1.8425382040449765,10.194306385494427,29.582574444878198,29.75350644546097,40,6,17,0.9441967379695173,22.312737594043195,38.267005490130366,0
2015000902560-2999202,worker_only,female,54.0,4.276336787129025,5.282609310378722,1.8873638432474429,1.8873638432474429,12.962046721878533,34.36046687381323,34.36046687381323,40,3,14,1.6700002354726915,24.68671435585384,33.99464839894146,0
2019HU0801973-457201,worker_only,male,48.0,8.680262381769637,9.93718367882692,2.437320123806307,2.444011254740865,8.915970631959814,24.849079109958993,24.9221686300675,73,6,20,0.942082551485096,26.426293483631564,43.97091926084819,0
2019HU0955588-4034903,worker_only,male,43.0,5.239026693775907,7.549941521957018,1.9282260192804987,1.9282260192804987,10.692166598035824,27.507141498902186,27.507141498902186,39,6,17,0.9431980545226759,24.26372057751873,40.5165760355869,0
2019HU0985976-3475602,worker_only,male,40.0,5.316283181832408,7.65911130402334,1.6127659913962187,1.6858913273417597,11.0062548103732,21.388547130250977,22.38050770291823,39,16,28,0.9391555330109608,9.156284359344857,23.779722437002068,1
2018HU0000065-5811601,worker_only,female,56.0,7.008977317458926,9.029101950412741,1.656667863609257,1.6926498624072817,15.961741540812048,17.476926278643642,17.927635372696642,26,5,15,0.9715441787941336,11.884792928135992,22.021901338278475,0
2017000830968-390402,worker_only,female,29.0,4.863035438710286,5.7678214169635185,2.6026289919035674,2.611007339675434,13.510417792632573,43.86443007328123,44.03403350669632,50,5,17,0.942031550324458,19.536310230140344,32.54092744870306,0
2019HU1360669-2288301,worker_only,male,56.0,5.473652544615426,7.736238224712478,1.6546323425966492,1.6740423838773748,9.900242038219453,22.16657674931957,22.414905715612914,49,8,20,0.9412288075315225,13.632646027549962,26.622821588936834,0
2017000236434-5025105,worker_only,male,31.0,4.8187665409498495,6.796135883676542,2.3345694993472645,2.3349254817349583,10.835969724833957,36.003815805037654,36.00929397990744,44,7,18,0.9391145881114924,15.52883002336889,29.176409899194788,0
2016000883447-273001,worker_only,male,37.0,5.382084275628292,7.2410661922324,2.465691448208322,2.484084690082941,8.084929266342257,35.19760498741402,35.461370559950176,69,6,19,0.9440096844315138,16.412834578942274,32.528041654017215,0
2017000855156-1039601,worker_only,female,27.0,4.525913962258678,6.725224214959011,2.1207236257163586,2.1312047241613894,9.612338531765246,34.43748942168161,34.59263693655505,51,9,20,0.9392597725965137,12.154072806292387,24.002767124674207,0
2015000661192-1237103,worker_only,female,35.0,4.886761436836906,7.0441325511529245,1.6270913324863274,1.6388500399053687,8.41182685343968,22.405811621661805,22.57132858738648,41,5,17,0.9408066117194803,10.407631595204563,16.38547644600716,0
2015000981862-4420501,worker_only,male,35.0,5.3422992289499955,7.456195641501894,3.1083705893424813,3.1083705893424813,10.345120864599101,43.094890373864544,43.094890373864544,67,4,17,1.6112572487281314,16.099855307032485,24.51926445070138,0
2016000329438-1923001,worker_only,male,50.0,5.345772548760666,7.487038490822766,1.6116159354028572,1.6135540927360343,6.972605862970912,22.103118216598507,22.12964510220369,55,5,16,0.9427200784823484,15.856972116353495,26.074118971365134,1
2015000293630-270903,worker_student,female,29.0,7.1247359915483255,8.917431879416387,1.8187810787751506,1.8251246072097735,9.070865058873418,21.694119502132153,21.761135626590974,46,9,23,0.9462648091319674,23.53162289449731,68.10358547910552,0
2017000576821-446902,worker_only,male,29.0,5.287255636337553,6.6172187311484105,2.277274643682262,2.325307346983628,11.291502524381464,31.219245312941858,32.000508287229025,56,17,32,0.9393733661439639,12.42604489374889,31.654823626356315,0
2017001262426-337101,worker_only,male,47.0,4.705042713153317,5.7887015594143785,1.694778757409446,1.694778757409446,13.360579984459152,27.606309610497544,27.606309610497544,42,11,22,0.9434730427081593,14.072177019097689,30.608384050514715,0
