p_id,agent_type,sex,age,day,date,day_hour,tick,activity,h3_act,dynamic_exposure,h3_home,static_exposure
2015000000253-1885803,student__lf_elig,male,16.0,tue,2016-07-26,13-14,37,visit_friends_relatives,8826968015fffff,9.091210043684313,8826969897fffff,11.494731755952465
2015000000253-1885803,student__lf_elig,male,16.0,tue,2016-07-26,14-15,38,visit_friends_relatives,8826968015fffff,9.091210043684313,8826969897fffff,11.494731755952465
2015000000253-1885803,student__lf_elig,male,16.0,tue,2016-07-26,15-16,39,meals,8826968031fffff,8.965176161167193,8826969897fffff,11.494731755952465
2015000000253-1885803,student__lf_elig,male,16.0,tue,2016-07-26,16-17,40,home,8826969897fffff,11.494731755952465,8826969897fffff,11.494731755952465
2015000000253-1885803,student__lf_elig,male,16.0,tue,2016-07-26,17-18,41,home,8826969897fffff,11.494731755952465,8826969897fffff,11.494731755952465
2015000000253-1885803,student__lf_elig,male,16.0,tue,2016-07-26,18-19,42,home,8826969897fffff,11.494731755952465,8826969897fffff,11.494731755952465
2015000000253-1885803,student__lf_elig,male,16.0,tue,2016-07-26,19-20,43,home,8826969897fffff,11.494731755952465,8826969897fffff,11.494731755952465
2015000000253-1885803,student__lf_elig,male,16.0,tue,2016-07-26,20-21,44,home,8826969897fffff,11.494731755952465,8826969897fffff,11.494731755952465
2015000000253-1885803,student__lf_elig,male,16.0,tue,2016-07-26,21-22,45,home,8826969897fffff,11.494731755952465,8826969897fffff,11.494731755952465
2015000000253-1885803,student__lf_elig,male,16.0,tue,2016-07-26,22-23,46,home,8826969897fffff,11.494731755952465,8826969897fffff,11.494731755952465
2015000000253-1885803,student__lf_elig,male,16.0,tue,2016-07-26,23-24,47,home,8826969897fffff,11.494731755952465,8826969897fffff,11.494731755952465
2015000000253-1885803,student__lf_elig,male,16.0,wed,2016-07-27,00-01,48,home,8826969897fffff,10.79646488225417,8826969897fffff,10.79646488225417
2015000000253-1885803,student__lf_elig,male,16.0,wed,2016-07-27,01-02,49,home,8826969897fffff,10.79646488225417,8826969897fffff,10.79646488225417
2015000000253-1885803,student__lf_elig,male,16.0,wed,2016-07-27,02-03,50,home,8826969897fffff,10.79646488225417,8826969897fffff,10.79646488225417
2015000000253-1885803,student__lf_elig,male,16.0,wed,2016-07-27,03-04,51,home,8826969897fffff,10.79646488225417,8826969897fffff,10.79646488225417
2015000000253-1885803,student__lf_elig,male,16.0,wed,2016-07-27,04-05,52,home,8826969897fffff,10.79646488225417,8826969897fffff,10.79646488225417
2015000000253-1885803,student__lf_elig,male,16.0,wed,2016-07-27,05-06,53,home,8826969897fffff,10.79646488225417,8826969897fffff,10.79646488225417
2015000000253-1885803,student__lf_elig,male,16.0,wed,2016-07-27,06-07,54,home,8826969897fffff,10.79646488225417,8826969897fffff,10.79646488225417
2015000000253-1885803,student__lf_elig,male,16.0,wed,2016-07-27,07-08,55,school,8826968001fffff,8.656221480031094,8826969897fffff,10.79646488225417
2015000000253-1885803,student__lf_elig,male,16.0,wed,2016-07-27,08-09,56,school,8826968001fffff,8.656221480031094,8826969897fffff,10.79646488225417
2015000000253-1885803,student__lf_elig,male,16.0,wed,2016-07-27,09-10,57,school,8826968001fffff,8.656221480031094,8826969897fffff,10.79646488225417
2015000000253-1885803,student__lf_elig,male,16.0,wed,2016-07-27,10-11,58,school,8826968001fffff,8.656221480031094,8826969897fffff,10.79646488225417
2015000000253-1885803,student__lf_elig,male,16.0,wed,2016-07-27,11-12,59,volunteer,882696802bfffff,8.090226826906806,8826969897fffff,10.79646488225417
2015000000253-1885803,student__lf_elig,male,16.0,wed,2016-07-27,12-13,60,volunteer,882696802bfffff,8.090226826906806,8826969897fffff,10.79646488225417
2015000000253-1885803,student__lf_elig,male,16.0,wed,2016-07-27,13-14,61,volunteer,882696802bfffff,8.090226826906806,8826969897fffff,10.79646488225417
2015000000253-1885803,student__lf_elig,male,16.0,wed,2016-07-27,14-15,62,volunteer,882696802bfffff,8.090226826906806,8826969897fffff,10.79646488225417
2015000000253-1885803,student__lf_elig,male,16.0,wed,2016-07-27,15-16,63,volunteer,882696802bfffff,8.090226826906806,8826969897fffff,10.79646488225417
2015000000253-1885803,student__lf_elig,male,16.0,wed,2016-07-27,16-17,64,leisure,8826968067fffff,8.815358352561235,8826969897fffff,10.79646488225417
2015000000253-1885803,student__lf_elig,male,16.0,wed,2016-07-27,17-18,65,leisure,8826968067fffff,8.815358352561235,8826969897fffff,10.79646488225417
2015000000253-1885803,student__lf_elig,male,16.0,wed,2016-07-27,18-19,66,leisure,8826968067fffff,8.815358352561235,8826969897fffff,10.79646488225417
2015000000253-1885803,student__lf_elig,male,16.0,wed,2016-07-27,19-20,67,home,8826969897fffff,10.79646488225417,8826969897fffff,10.79646488225417
2015000000253-1885803,student__lf_elig,male,16.0,wed,2016-07-27,20-21,68,home,8826969897fffff,10.79646488225417,8826969897fffff,10.79646488225417
2015000000253-1885803,student__lf_elig,male,16.0,wed,2016-07-27,21-22,69,home,8826969897fffff,10.79646488225417,8826969897fffff,10.79646488225417
2015000000253-1885803,student__lf_elig,male,16.0,wed,2016-07-27,22-23,70,home,8826969897fffff,10.79646488225417,8826969897fffff,10.79646488225417
2015000000253-1885803,student__lf_elig,male,16.0,wed,2016-07-27,23-24,71,home,8826969897fffff,10.79646488225417,8826969897fffff,10.79646488225417
2015000000253-1885803,student__lf_elig,male,16.0,thu,2016-07-28,00-01,72,home,8826969897fffff,11.580832866520593,8826969897fffff,11.580832866520593
2015000000253-1885803,student__lf_elig,male,16.0,thu,2016-07-28,01-02,73,home,8826969897fffff,11.580832866520593,8826969897fffff,11.580832866520593
2015000000253-1885803,student__lf_elig,male,16.0,thu,2016-07-28,02-03,74,home,8826969897fffff,11.580832866520593,8826969897fffff,11.580832866520593
2015000000253-1885803,student__lf_elig,male,16.0,thu,2016-07-28,03-04,75,home,8826969897fffff,11.580832866520593,8826969897fffff,11.580832866520593
2015000000253-1885803,student__lf_elig,male,16.0,thu,2016-07-28,04-05,76,home,8826969897fffff,11.580832866520593,8826969897fffff,11.580832866520593
2015000000253-1885803,student__lf_elig,male,16.0,thu,2016-07-28,05-06,77,home,8826969897fffff,11.580832866520593,8826969897fffff,11.580832866520593
2015000000253-1885803,student__lf_elig,male,16.0,thu,2016-07-28,06-07,78,home,8826969897fffff,11.580832866520593,8826969897fffff,11.580832866520593
2015000000253-1885803,student__lf_elig,male,16.0,thu,2016-07-28,07-08,79,school,8826968001fffff,9.017418571507731,8826969897fffff,11.580832866520593
2015000000253-1885803,student__lf_elig,male,16.0,thu,2016-07-28,08-09,80,school,8826968001fffff,9.017418571507731,8826969897fffff,11.580832866520593
2015000000253-1885803,student__lf_elig,male,16.0,thu,2016-07-28,09-10,81,school,8826968001fffff,9.017418571507731,8826969897fffff,11.580832866520593
2015000000253-1885803,student__lf_elig,male,16.0,thu,2016-07-28,10-11,82,school,8826968001fffff,9.017418571507731,8826969897fffff,11.580832866520593
2015000000253-1885803,student__lf_elig,male,16.0,thu,2016-07-28,11-12,83,medical,882696803dfffff,8.366232809601952,8826969897fffff,11.580832866520593
2015000000253-1885803,student__lf_elig,male,16.0,thu,2016-07-28,12-13,84,medical,882696803dfffff,8.366232809601952,8826969897fffff,11.580832866520593
2015000000253-1885803,student__lf_elig,male,16.0,thu,2016-07-28,13-14,85,home,8826969897fffff,11.580832866520593,8826969897fffff,11.580832866520593
2015000000253-1885803,student__lf_elig,male,16.0,thu,2016-07-28,14-15,86,home,8826969897fffff,11.580832866520593,8826969897fffff,11.580832866520593
2015000000253-1885803,student__lf_elig,male,16.0,thu,2016-07-28,15-16,87,home,8826969897fffff,11.580832866520593,8826969897fffff,11.580832866520593
2015000000253-1885803,student__lf_elig,male,16.0,thu,2016-07-28,16-17,88,home,8826969897fffff,11.580832866520593,8826969897fffff,11.580832866520593
2015000000253-1885803,student__lf_elig,male,16.0,thu,2016-07-28,17-18,89,home,8826969897fffff,11.580832866520593,8826969897fffff,11.580832866520593
2015000000253-1885803,student__lf_elig,male,16.0,thu,2016-07-28,18-19,90,home,8826969897fffff,11.580832866520593,8826969897fffff,11.580832866520593
2015000000253-1885803,student__lf_elig,male,16.0,thu,2016-07-28,19-20,91,home,8826969897fffff,11.580832866520593,8826969897fffff,11.580832866520593
2015000000253-1885803,student__lf_elig,male,16.0,thu,2016-07-28,20-21,92,home,8826969897fffff,11.580832866520593,8826969897fffff,11.580832866520593
2015000000253-1885803,student__lf_elig,male,16.0,thu,2016-07-28,21-22,93,home,8826969897fffff,11.580832866520593,8826969897fffff,11.580832866520593
2015000000253-1885803,student__lf_elig,male,16.0,thu,2016-07-28,22-23,94,home,8826969897fffff,11.580832866520593,8826969897fffff,11.580832866520593
2015000000253-1885803,student__lf_elig,male,16.0,thu,2016-07-28,23-24,95,home,8826969897fffff,11.580832866520593,8826969897fffff,11.580832866520593
2015000000253-1885803,student__lf_elig,male,16.0,fri,2016-07-29,00-01,96,home,8826969897fffff,13.007218289862701,8826969897fffff,13.007218289862701
2015000000253-1885803,student__lf_elig,male,16.0,fri,2016-07-29,01-02,97,home,8826969897fffff,13.007218289862701,8826969897fffff,13.007218289862701
2015000000253-1885803,student__lf_elig,male,16.0,fri,2016-07-29,02-03,98,home,8826969897fffff,13.007218289862701,8826969897fffff,13.007218289862701
2015000000253-1885803,student__lf_elig,male,16.0,fri,2016-07-29,03-04,99,home,8826969897fffff,13.007218289862701,8826969897fffff,13.007218289862701
2015000000253-1885803,student__lf_elig,male,16.0,fri,2016-07-29,04-05,100,home,8826969897fffff,13.007218289862701,8826969897fffff,13.007218289862701
2015000000253-1885803,student__lf_elig,male,16.0,fri,2016-07-29,05-06,101,home,8826969897fffff,13.007218289862701,8826969897fffff,13.007218289862701
2015000000253-1885803,student__lf_elig,male,16.0,fri,2016-07-29,06-07,102,home,8826969897fffff,13.007218289862701,8826969897fffff,13.007218289862701
2015000000253-1885803,student__lf_elig,male,16.0,fri,2016-07-29,07-08,103,school,8826968001fffff,10.964903948714339,8826969897fffff,13.007218289862701
2015000000253-1885803,student__lf_elig,male,16.0,fri,2016-07-29,08-09,104,leisure,8826968003fffff,10.463918803564141,8826969897fffff,13.007218289862701
2015000000253-1885803,student__lf_elig,male,16.0,fri,2016-07-29,09-10,105,leisure,8826968003fffff,10.463918803564141,8826969897fffff,13.007218289862701
2015000000253-1885803,student__lf_elig,male,16.0,fri,2016-07-29,10-11,106,home,8826969897fffff,13.007218289862701,8826969897fffff,13.007218289862701
2015000000253-1885803,student__lf_elig,male,16.0,fri,2016-07-29,11-12,107,home,8826969897fffff,13.007218289862701,8826969897fffff,13.007218289862701
2015000000253-1885803,student__lf_elig,male,16.0,fri,2016-07-29,12-13,108,home,8826969897fffff,13.007218289862701,8826969897fffff,13.007218289862701
2015000000253-1885803,student__lf_elig,male,16.0,fri,2016-07-29,13-14,109,home,8826969897fffff,13.007218289862701,8826969897fffff,13.007218289862701
2015000000253-1885803,student__lf_elig,male,16.0,fri,2016-07-29,14-15,110,home,8826969897fffff,13.007218289862701,8826969897fffff,13.007218289862701
2015000000253-1885803,student__lf_elig,male,16.0,fri,2016-07-29,15-16,111,home,8826969897fffff,13.007218289862701,8826969897fffff,13.007218289862701
2015000000253-1885803,student__lf_elig,male,16.0,fri,2016-07-29,16-17,112,home,8826969897fffff,13.007218289862701,8826969897fffff,13.007218289862701
2015000000253-1885803,student__lf_elig,male,16.0,fri,2016-07-29,17-18,113,home,8826969897fffff,13.007218289862701,8826969897fffff,13.007218289862701
2015000000253-1885803,student__lf_elig,male,16.0,fri,2016-07-29,18-19,114,home,8826969897fffff,13.007218289862701,8826969897fffff,13.007218289862701
2015000000253-1885803,student__lf_elig,male,16.0,fri,2016-07-29,19-20,115,home,8826969897fffff,13.007218289862701,8826969897fffff,13.007218289862701
2015000000253-1885803,student__lf_elig,male,16.0,fri,2016-07-29,20-21,116,home,8826969897fffff,13.007218289862701,8826969897fffff,13.007218289862701
2015000000253-1885803,student__lf_elig,male,16.0,fri,2016-07-29,21-22,117,home,8826969897fffff,13.007218289862701,8826969897fffff,13.007218289862701
2015000000253-1885803,student__lf_elig,male,16.0,fri,2016-07-29,22-23,118,home,8826969897fffff,13.007218289862701,8826969897fffff,13.007218289862701
2015000000253-1885803,student__lf_elig,male,16.0,fri,2016-07-29,23-24,119,home,8826969897fffff,13.007218289862701,8826969897fffff,13.007218289862701
2015000000253-1885803,student__lf_elig,male,16.0,sat,2016-07-30,00-01,120,home,8826969897fffff,11.88912625555765,8826969897fffff,11.88912625555765
2015000000253-1885803,student__lf_elig,male,16.0,sat,2016-07-30,01-02,121,home,8826969897fffff,11.88912625555765,8826969897fffff,11.88912625555765
2015000000253-1885803,student__lf_elig,male,16.0,sat,2016-07-30,02-03,122,home,8826969897fffff,11.88912625555765,8826969897fffff,11.88912625555765
2015000000253-1885803,student__lf_elig,male,16.0,sat,2016-07-30,03-04,123,home,8826969897fffff,11.88912625555765,8826969897fffff,11.88912625555765
2015000000253-1885803,student__lf_elig,male,16.0,sat,2016-07-30,04-05,124,home,8826969897fffff,11.88912625555765,8826969897fffff,11.88912625555765
2015000000253-1885803,student__lf_elig,male,16.0,sat,2016-07-30,05-06,125,home,8826969897fffff,11.88912625555765,8826969897fffff,11.88912625555765
2015000000253-1885803,student__lf_elig,male,16.0,sat,2016-07-30,06-07,126,school,8826968001fffff,9.30821679765993,8826969897fffff,11.88912625555765
2015000000253-1885803,student__lf_elig,male,16.0,sat,2016-07-30,07-08,127,school,8826968001fffff,9.30821679765993,8826969897fffff,11.88912625555765
2015000000253-1885803,student__lf_elig,male,16.0,sat,2016-07-30,08-09,128,school,8826968001fffff,9.30821679765993,8826969897fffff,11.88912625555765
2015000000253-1885803,student__lf_elig,male,16.0,sat,2016-07-30,09-10,129,exercise,882696802bfffff,8.809009626811909,8826969897fffff,11.88912625555765
2015000000253-1885803,student__lf_elig,male,16.0,sat,2016-07-30,10-11,130,exercise,882696802bfffff,8.809009626811909,8826969897fffff,11.88912625555765
2015000000253-1885803,student__lf_elig,male,16.0,sat,2016-07-30,11-12,131,home,8826969897fffff,11.88912625555765,8826969897fffff,11.88912625555765
2015000000253-1885803,student__lf_elig,male,16.0,sat,2016-07-30,12-13,132,home,8826969897fffff,11.88912625555765,8826969897fffff,11.88912625555765
2015000000253-1885803,student__lf_elig,male,16.0,sat,2016-07-30,13-14,133,home,8826969897fffff,11.88912625555765,8826969897fffff,11.88912625555765
2015000000253-1885803,student__lf_elig,male,16.0,sat,2016-07-30,14-15,134,home,8826969897fffff,11.88912625555765,8826969897fffff,11.88912625555765
2015000000253-1885803,student__lf_elig,male,16.0,sat,2016-07-30,15-16,135,home,8826969897fffff,11.88912625555765,8826969897fffff,11.88912625555765
2015000000253-1885803,student__lf_elig,male,16.0,sat,2016-07-30,16-17,136,home,8826969897fffff,11.88912625555765,8826969897fffff,11.88912625555765
2015000000253-1885803,student__lf_elig,male,16.0,sat,2016-07-30,17-18,137,home,8826969897fffff,11.88912625555765,8826969897fffff,11.88912625555765
2015000000253-1885803,student__lf_elig,male,16.0,sat,2016-07-30,18-19,138,home,8826969897fffff,11.88912625555765,8826969897fffff,11.88912625555765
2015000000253-1885803,student__lf_elig,male,16.0,sat,2016-07-30,19-20,139,home,8826969897fffff,11.88912625555765,8826969897fffff,11.88912625555765
2015000000253-1885803,student__lf_elig,male,16.0,sat,2016-07-30,20-21,140,home,8826969897fffff,11.88912625555765,8826969897fffff,11.88912625555765
2015000000253-1885803,student__lf_elig,male,16.0,sat,2016-07-30,21-22,141,home,8826969897fffff,11.88912625555765,8826969897fffff,11.88912625555765
2015000000253-1885803,student__lf_elig,male,16.0,sat,2016-07-30,22-23,142,home,8826969897fffff,11.88912625555765,8826969897fffff,11.88912625555765
2015000000253-1885803,student__lf_elig,male,16.0,sat,2016-07-30,23-24,143,home,8826969897fffff,11.88912625555765,8826969897fffff,11.88912625555765
2015000000253-1885803,student__lf_elig,male,16.0,sun,2016-07-31,00-01,144,home,8826969897fffff,11.730578586927884,8826969897fffff,11.730578586927884
2015000000253-1885803,student__lf_elig,male,16.0,sun,2016-07-31,01-02,145,home,8826969897fffff,11.730578586927884,8826969897fffff,11.730578586927884
2015000000253-1885803,student__lf_elig,male,16.0,sun,2016-07-31,02-03,146,home,8826969897fffff,11.730578586927884,8826969897fffff,11.730578586927884
2015000000253-1885803,student__lf_elig,male,16.0,sun,2016-07-31,03-04,147,home,8826969897fffff,11.730578586927884,8826969897fffff,11.730578586927884
2015000000253-1885803,student__lf_elig,male,16.0,sun,2016-07-31,04-05,148,home,8826969897fffff,11.730578586927884,8826969897fffff,11.730578586927884
2015000000253-1885803,student__lf_elig,male,16.0,sun,2016-07-31,05-06,149,home,8826969897fffff,11.730578586927884,8826969897fffff,11.730578586927884
2015000000253-1885803,student__lf_elig,male,16.0,sun,2016-07-31,06-07,150,religious_community,8826969893fffff,9.501578190535072,8826969897fffff,11.730578586927884
2015000000253-1885803,student__lf_elig,male,16.0,sun,2016-07-31,07-08,151,meals,8826968141fffff,9.153835409357328,8826969897fffff,11.730578586927884
2015000000253-1885803,student__lf_elig,male,16.0,sun,2016-07-31,08-09,152,religious_community,882696810dfffff,10.126155125957748,8826969897fffff,11.730578586927884
2015000000253-1885803,student__lf_elig,male,16.0,sun,2016-07-31,09-10,153,home,8826969897fffff,11.730578586927884,8826969897fffff,11.730578586927884
2015000000253-1885803,student__lf_elig,male,16.0,sun,2016-07-31,10-11,154,home,8826969897fffff,11.730578586927884,8826969897fffff,11.730578586927884
2015000000253-1885803,student__lf_elig,male,16.0,sun,2016-07-31,11-12,155,home,8826969897fffff,11.730578586927884,8826969897fffff,11.730578586927884
2015000000253-1885803,student__lf_elig,male,16.0,sun,2016-07-31,12-13,156,home,8826969897fffff,11.730578586927884,8826969897fffff,11.730578586927884
2015000000253-1885803,student__lf_elig,male,16.0,sun,2016-07-31,13-14,157,home,8826969897fffff,11.730578586927884,8826969897fffff,11.730578586927884
2015000000253-1885803,student__lf_elig,male,16.0,sun,2016-07-31,14-15,158,home,8826969897fffff,11.730578586927884,8826969897fffff,11.730578586927884
2015000000253-1885803,student__lf_elig,male,16.0,sun,2016-07-31,15-16,159,home,8826969897fffff,11.730578586927884,8826969897fffff,11.730578586927884
2015000000253-1885803,student__lf_elig,male,16.0,sun,2016-07-31,16-17,160,home,8826969897fffff,11.730578586927884,8826969897fffff,11.730578586927884
2015000000253-1885803,student__lf_elig,male,16.0,sun,2016-07-31,17-18,161,home,8826969897fffff,11.730578586927884,8826969897fffff,11.730578586927884
2015000000253-1885803,student__lf_elig,male,16.0,sun,2016-07-31,18-19,162,home,8826969897fffff,11.730578586927884,8826969897fffff,11.730578586927884
2015000000253-1885803,student__lf_elig,male,16.0,sun,2016-07-31,19-20,163,home,8826969897fffff,11.730578586927884,8826969897fffff,11.730578586927884
2015000000253-1885803,student__lf_elig,male,16.0,sun,2016-07-31,20-21,164,home,8826969897fffff,11.730578586927884,8826969897fffff,11.730578586927884
2015000000253-1885803,student__lf_elig,male,16.0,sun,2016-07-31,21-22,165,home,8826969897fffff,11.730578586927884,8826969897fffff,11.730578586927884
2015000000253-1885803,student__lf_elig,male,16.0,sun,2016-07-31,22-23,166,home,8826969897fffff,11.730578586927884,8826969897fffff,11.730578586927884
2015000000253-1885803,student__lf_elig,male,16.0,sun,2016-07-31,23-24,167,home,8826969897fffff,11.730578586927884,8826969897fffff,11.730578586927884
2015000000253-1885804,student__age10_15,male,13.0,mon,2016-07-25,00-01,0,home,8826969897fffff,15.243469690516557,8826969897fffff,15.243469690516557
2015000000253-1885804,student__age10_15,male,13.0,mon,2016-07-25,01-02,1,home,8826969897fffff,15.243469690516557,8826969897fffff,15.243469690516557
2015000000253-1885804,student__age10_15,male,13.0,mon,2016-07-25,02-03,2,home,8826969897fffff,15.243469690516557,8826969897fffff,15.243469690516557
2015000000253-1885804,student__age10_15,male,13.0,mon,2016-07-25,03-04,3,home,8826969897fffff,15.243469690516557,8826969897fffff,15.243469690516557
2015000000253-1885804,student__age10_15,male,13.0,mon,2016-07-25,04-05,4,home,8826969897fffff,15.243469690516557,8826969897fffff,15.243469690516557
2015000000253-1885804,student__age10_15,male,13.0,mon,2016-07-25,05-06,5,home,8826969897fffff,15.243469690516557,8826969897fffff,15.243469690516557
2015000000253-1885804,student__age10_15,male,13.0,mon,2016-07-25,06-07,6,home,8826969897fffff,15.243469690516557,8826969897fffff,15.243469690516557
2015000000253-1885804,student__age10_15,male,13.0,mon,2016-07-25,07-08,7,home,8826969897fffff,15.243469690516557,8826969897fffff,15.243469690516557
2015000000253-1885804,student__age10_15,male,13.0,mon,2016-07-25,08-09,8,school,8826969893fffff,13.533380519132898,8826969897fffff,15.243469690516557
2015000000253-1885804,student__age10_15,male,13.0,mon,2016-07-25,09-10,9,school,8826969893fffff,13.533380519132898,8826969897fffff,15.243469690516557
2015000000253-1885804,student__age10_15,male,13.0,mon,2016-07-25,10-11,10,school,8826969893fffff,13.533380519132898,8826969897fffff,15.243469690516557
2015000000253-1885804,student__age10_15,male,13.0,mon,2016-07-25,11-12,11,school,8826969893fffff,13.533380519132898,8826969897fffff,15.243469690516557
2015000000253-1885804,student__age10_15,male,13.0,mon,2016-07-25,12-13,12,school,8826969893fffff,13.533380519132898,8826969897fffff,15.243469690516557
2015000000253-1885804,student__age10_15,male,13.0,mon,2016-07-25,13-14,13,school,8826969893fffff,13.533380519132898,8826969897fffff,15.243469690516557
2015000000253-1885804,student__age10_15,male,13.0,mon,2016-07-25,14-15,14,school,8826969893fffff,13.533380519132898,8826969897fffff,15.243469690516557
2015000000253-1885804,student__age10_15,male,13.0,mon,2016-07-25,15-16,15,school,8826969893fffff,13.533380519132898,8826969897fffff,15.243469690516557
2015000000253-1885804,student__age10_15,male,13.0,mon,2016-07-25,16-17,16,leisure,8826968337fffff,13.403526203799231,8826969897fffff,15.243469690516557
2015000000253-1885804,student__age10_15,male,13.0,mon,2016-07-25,17-18,17,leisure,8826968337fffff,13.403526203799231,8826969897fffff,15.243469690516557
2015000000253-1885804,student__age10_15,male,13.0,mon,2016-07-25,18-19,18,home,8826969897fffff,15.243469690516557,8826969897fffff,15.243469690516557
2015000000253-1885804,student__age10_15,male,13.0,mon,2016-07-25,19-20,19,home,8826969897fffff,15.243469690516557,8826969897fffff,15.243469690516557
2015000000253-1885804,student__age10_15,male,13.0,mon,2016-07-25,20-21,20,home,8826969897fffff,15.243469690516557,8826969897fffff,15.243469690516557
2015000000253-1885804,student__age10_15,male,13.0,mon,2016-07-25,21-22,21,home,8826969897fffff,15.243469690516557,8826969897fffff,15.243469690516557
2015000000253-1885804,student__age10_15,male,13.0,mon,2016-07-25,22-23,22,home,8826969897fffff,15.243469690516557,8826969897fffff,15.243469690516557
2015000000253-1885804,student__age10_15,male,13.0,mon,2016-07-25,23-24,23,home,8826969897fffff,15.243469690516557,8826969897fffff,15.243469690516557
2015000000253-1885804,student__age10_15,male,13.0,tue,2016-07-26,00-01,24,home,8826969897fffff,11.494731755952465,8826969897fffff,11.494731755952465
2015000000253-1885804,student__age10_15,male,13.0,tue,2016-07-26,01-02,25,home,8826969897fffff,11.494731755952465,8826969897fffff,11.494731755952465
2015000000253-1885804,student__age10_15,male,13.0,tue,2016-07-26,02-03,26,home,8826969897fffff,11.494731755952465,8826969897fffff,11.494731755952465
2015000000253-1885804,student__age10_15,male,13.0,tue,2016-07-26,03-04,27,home,8826969897fffff,11.494731755952465,8826969897fffff,11.494731755952465
2015000000253-1885804,student__age10_15,male,13.0,tue,2016-07-26,04-05,28,home,8826969897fffff,11.494731755952465,8826969897fffff,11.494731755952465
2015000000253-1885804,student__age10_15,male,13.0,tue,2016-07-26,05-06,29,home,8826969897fffff,11.494731755952465,8826969897fffff,11.494731755952465
2015000000253-1885804,student__age10_15,male,13.0,tue,2016-07-26,06-07,30,home,8826969897fffff,11.494731755952465,8826969897fffff,11.494731755952465
2015000000253-1885804,student__age10_15,male,13.0,tue,2016-07-26,07-08,31,home,8826969897fffff,11.494731755952465,8826969897fffff,11.494731755952465
2015000000253-1885804,student__age10_15,male,13.0,tue,2016-07-26,08-09,32,school,8826969893fffff,9.506684734166676,8826969897fffff,11.494731755952465
2015000000253-1885804,student__age10_15,male,13.0,tue,2016-07-26,09-10,33,school,8826969893fffff,9.506684734166676,8826969897fffff,11.494731755952465
2015000000253-1885804,student__age10_15,male,13.0,tue,2016-07-26,10-11,34,school,8826969893fffff,9.506684734166676,8826969897fffff,11.494731755952465
2015000000253-1885804,student__age10_15,male,13.0,tue,2016-07-26,11-12,35,school,8826969893fffff,9.506684734166676,8826969897fffff,11.494731755952465
2015000000253-1885804,student__age10_15,male,13.0,tue,2016-07-26,12-13,36,school,8826969893fffff,9.506684734166676,8826969897fffff,11.494731755952465
2015000000253-1885804,student__age10_15,male,13.0,tue,2016-07-26,13-14,37,school,8826969893fffff,9.506684734166676,8826969897fffff,11.494731755952465
2015000000253-1885804,student__age10_15,male,13.0,tue,2016-07-26,14-15,38,school,8826969893fffff,9.506684734166676,8826969897fffff,11.494731755952465
2015000000253-1885804,student__age10_15,male,13.0,tue,2016-07-26,15-16,39,school,8826969893fffff,9.506684734166676,8826969897fffff,11.494731755952465
2015000000253-1885804,student__age10_15,male,13.0,tue,2016-07-26,16-17,40,school,8826969893fffff,9.506684734166676,8826969897fffff,11.494731755952465
2015000000253-1885804,student__age10_15,male,13.0,tue,2016-07-26,17-18,41,school,8826969893fffff,9.506684734166676,8826969897fffff,11.494731755952465
2015000000253-1885804,student__age10_15,male,13.0,tue,2016-07-26,18-19,42,school,8826969893fffff,9.506684734166676,8826969897fffff,11.494731755952465
2015000000253-1885804,student__age10_15,male,13.0,tue,2016-07-26,19-20,43,school,8826969893fffff,9.506684734166676,8826969897fffff,11.494731755952465
2015000000253-1885804,student__age10_15,male,13.0,tue,2016-07-26,20-21,44,school,8826969893fffff,9.506684734166676,8826969897fffff,11.494731755952465
2015000000253-1885804,student__age10_15,male,13.0,tue,2016-07-26,21-22,45,school,8826969893fffff,9.506684734166676,8826969897fffff,11.494731755952465
2015000000253-1885804,student__age10_15,male,13.0,tue,2016-07-26,22-23,46,school,8826969893fffff,9.506684734166676,8826969897fffff,11.494731755952465
2015000000253-1885804,student__age10_15,male,13.0,tue,2016-07-26,23-24,47,home,8826969897fffff,11.494731755952465,8826969897fffff,11.494731755952465
2015000000253-1885804,student__age10_15,male,13.0,wed,2016-07-27,00-01,48,home,8826969897fffff,10.79646488225417,8826969897fffff,10.79646488225417
2015000000253-1885804,student__age10_15,male,13.0,wed,2016-07-27,01-02,49,home,8826969897fffff,10.79646488225417,8826969897fffff,10.79646488225417
2015000000253-1885804,student__age10_15,male,13.0,wed,2016-07-27,02-03,50,home,8826969897fffff,10.79646488225417,8826969897fffff,10.79646488225417
2015000000253-1885804,student__age10_15,male,13.0,wed,2016-07-27,03-04,51,home,8826969897fffff,10.79646488225417,8826969897fffff,10.79646488225417
2015000000253-1885804,student__age10_15,male,13.0,wed,2016-07-27,04-05,52,home,8826969897fffff,10.79646488225417,8826969897fffff,10.79646488225417
2015000000253-1885804,student__age10_15,male,13.0,wed,2016-07-27,05-06,53,home,8826969897fffff,10.79646488225417,8826969897fffff,10.79646488225417
2015000000253-1885804,student__age10_15,male,13.0,wed,2016-07-27,06-07,54,home,8826969897fffff,10.79646488225417,8826969897fffff,10.79646488225417
2015000000253-1885804,student__age10_15,male,13.0,wed,2016-07-27,07-08,55,home,8826969897fffff,10.79646488225417,8826969897fffff,10.79646488225417
2015000000253-1885804,student__age10_15,male,13.0,wed,2016-07-27,08-09,56,school,8826969893fffff,8.75912995046959,8826969897fffff,10.79646488225417
