value,day,month,year,date,h3_polyfill
3.1212510536780584,1,1,2016,2016-01-01,88268259e9fffff
3.222376669263845,1,1,2016,2016-01-01,88268259ebfffff
2.964311427677066,1,1,2016,2016-01-01,88268259edfffff
3.0129539792517126,1,1,2016,2016-01-01,8826825a01fffff
2.975129224616013,1,1,2016,2016-01-01,8826825a03fffff
3.3062845448197646,1,1,2016,2016-01-01,8826825a05fffff
3.4373386154558947,1,1,2016,2016-01-01,8826825a07fffff
2.22853749988502,1,1,2016,2016-01-01,8826825a09fffff
1.8971934197784672,1,1,2016,2016-01-01,8826825a0bfffff
2.917658265568143,1,1,2016,2016-01-01,8826825a0dfffff
2.909344759630616,1,1,2016,2016-01-01,8826825a15fffff
3.2108772018319716,1,1,2016,2016-01-01,8826825a21fffff
3.539389525843333,1,1,2016,2016-01-01,8826825a23fffff
3.3691155476302246,1,1,2016,2016-01-01,8826825a25fffff
3.108436982311568,1,1,2016,2016-01-01,8826825a27fffff
3.221837715157764,1,1,2016,2016-01-01,8826825a29fffff
3.4649052465589896,1,1,2016,2016-01-01,8826825a2bfffff
3.1215914537343528,1,1,2016,2016-01-01,8826825a2dfffff
3.2636303334413266,1,1,2016,2016-01-01,8826825a31fffff
3.794320433564336,1,1,2016,2016-01-01,8826825a33fffff
3.475503963284108,1,1,2016,2016-01-01,8826825a35fffff
3.633570544523501,1,1,2016,2016-01-01,8826825a37fffff
3.1677066816559956,1,1,2016,2016-01-01,8826825a39fffff
3.1703324099214116,1,1,2016,2016-01-01,8826825a3bfffff
3.4933240525778317,1,1,2016,2016-01-01,8826825a3dfffff
2.494857762981894,1,1,2016,2016-01-01,8826825a41fffff
3.1763674645599553,1,1,2016,2016-01-01,8826825a43fffff
2.532198905371505,1,1,2016,2016-01-01,8826825a45fffff
2.9536763855565904,1,1,2016,2016-01-01,8826825a47fffff
2.696292842405244,1,1,2016,2016-01-01,8826825a49fffff
2.8708766951258693,1,1,2016,2016-01-01,8826825a4bfffff
2.6714673251331122,1,1,2016,2016-01-01,8826825a4dfffff
3.0420738789889565,1,1,2016,2016-01-01,8826825a55fffff
3.07617069770741,1,1,2016,2016-01-01,8826825a61fffff
3.0694097321431038,1,1,2016,2016-01-01,8826825a63fffff
2.767130848532471,1,1,2016,2016-01-01,8826825a65fffff
2.9822062538897733,1,1,2016,2016-01-01,8826825a67fffff
2.941635616485147,1,1,2016,2016-01-01,8826825a69fffff
3.0003024009729726,1,1,2016,2016-01-01,8826825a6bfffff
3.0074068095815694,1,1,2016,2016-01-01,8826825a6dfffff
3.4168918630917973,1,1,2016,2016-01-01,8826825aa5fffff
3.7794167175899935,1,1,2016,2016-01-01,8826825aadfffff
4.0525594330829255,1,1,2016,2016-01-01,8826825ae5fffff
4.030879960218027,1,1,2016,2016-01-01,8826825aedfffff
3.0578420905691672,1,1,2016,2016-01-01,8826825b01fffff
3.0847401390138782,1,1,2016,2016-01-01,8826825b03fffff
2.969844615866696,1,1,2016,2016-01-01,8826825b05fffff
2.960346496989935,1,1,2016,2016-01-01,8826825b07fffff
3.1128799956144437,1,1,2016,2016-01-01,8826825b09fffff
2.9209807327267674,1,1,2016,2016-01-01,8826825b0bfffff
2.9110837460704704,1,1,2016,2016-01-01,8826825b0dfffff
3.280380557163367,1,1,2016,2016-01-01,8826825b11fffff
3.3388397116646726,1,1,2016,2016-01-01,8826825b13fffff
3.4020071265060774,1,1,2016,2016-01-01,8826825b15fffff
3.3159094833539964,1,1,2016,2016-01-01,8826825b17fffff
3.422557842745588,1,1,2016,2016-01-01,8826825b19fffff
3.7173149768835696,1,1,2016,2016-01-01,8826825b1bfffff
3.040360013510847,1,1,2016,2016-01-01,8826825b1dfffff
3.309241221308538,1,1,2016,2016-01-01,8826825b21fffff
3.4532775845573753,1,1,2016,2016-01-01,8826825b23fffff
3.4251644169214495,1,1,2016,2016-01-01,8826825b25fffff
3.5898042383890814,1,1,2016,2016-01-01,8826825b27fffff
2.927941429628889,1,1,2016,2016-01-01,8826825b29fffff
3.167833044578932,1,1,2016,2016-01-01,8826825b2bfffff
3.0367158627026805,1,1,2016,2016-01-01,8826825b2dfffff
3.3058998121160585,1,1,2016,2016-01-01,8826825b31fffff
3.4885301984042547,1,1,2016,2016-01-01,8826825b33fffff
3.2180197345715604,1,1,2016,2016-01-01,8826825b35fffff
3.545770561202479,1,1,2016,2016-01-01,8826825b37fffff
3.0930973561830815,1,1,2016,2016-01-01,8826825b39fffff
3.614226010083431,1,1,2016,2016-01-01,8826825b3bfffff
3.1488802743351587,1,1,2016,2016-01-01,8826825b3dfffff
2.87740253834135,1,1,2016,2016-01-01,8826825b41fffff
3.056022568021408,1,1,2016,2016-01-01,8826825b43fffff
3.09408117461483,1,1,2016,2016-01-01,8826825b45fffff
2.974986319405751,1,1,2016,2016-01-01,8826825b47fffff
2.770915289656271,1,1,2016,2016-01-01,8826825b49fffff
2.8689894589409817,1,1,2016,2016-01-01,8826825b4bfffff
2.914524662498119,1,1,2016,2016-01-01,8826825b4dfffff
3.048798920317359,1,1,2016,2016-01-01,8826825b51fffff
3.3543914299914954,1,1,2016,2016-01-01,8826825b53fffff
3.187716365886941,1,1,2016,2016-01-01,8826825b55fffff
2.8920922166495546,1,1,2016,2016-01-01,8826825b57fffff
2.7671484770350965,1,1,2016,2016-01-01,8826825b59fffff
2.9531328730254267,1,1,2016,2016-01-01,8826825b5bfffff
2.834903274452791,1,1,2016,2016-01-01,8826825b5dfffff
3.0708086991192474,1,1,2016,2016-01-01,8826825b61fffff
2.6935596271544595,1,1,2016,2016-01-01,8826825b63fffff
2.9869024410387692,1,1,2016,2016-01-01,8826825b65fffff
2.780580951493283,1,1,2016,2016-01-01,8826825b67fffff
3.1039995709840262,1,1,2016,2016-01-01,8826825b69fffff
2.964392031967286,1,1,2016,2016-01-01,8826825b6bfffff
3.101897569539413,1,1,2016,2016-01-01,8826825b6dfffff
1.4364375289283224,1,1,2016,2016-01-01,8826864821fffff
1.417348958781446,1,1,2016,2016-01-01,8826864823fffff
1.315051420379317,1,1,2016,2016-01-01,8826864825fffff
1.5454342880040615,1,1,2016,2016-01-01,8826864827fffff
1.5089180079157116,1,1,2016,2016-01-01,8826864829fffff
1.0968480913551377,1,1,2016,2016-01-01,882686482dfffff
1.680478786638214,1,1,2016,2016-01-01,8826864861fffff
1.293729668741664,1,1,2016,2016-01-01,8826864865fffff
1.0156744539587563,1,1,2016,2016-01-01,8826864867fffff
0.979052560478255,1,1,2016,2016-01-01,8826864869fffff
1.0515451085246565,1,1,2016,2016-01-01,882686486dfffff
2.2828405038015935,1,1,2016,2016-01-01,8826864901fffff
2.0093955117659554,1,1,2016,2016-01-01,8826864903fffff
1.4003791854686398,1,1,2016,2016-01-01,8826864905fffff
1.4496089349448484,1,1,2016,2016-01-01,8826864907fffff
2.2167078862402416,1,1,2016,2016-01-01,8826864909fffff
2.3480580410723473,1,1,2016,2016-01-01,882686490bfffff
2.6856316418275274,1,1,2016,2016-01-01,882686490dfffff
1.6452212021383346,1,1,2016,2016-01-01,8826864911fffff
1.1777956662554958,1,1,2016,2016-01-01,8826864913fffff
1.0579340017201928,1,1,2016,2016-01-01,8826864915fffff
1.2152954061636803,1,1,2016,2016-01-01,8826864917fffff
1.3238486258405346,1,1,2016,2016-01-01,8826864919fffff
1.831922938603857,1,1,2016,2016-01-01,882686491bfffff
1.8385874613546707,1,1,2016,2016-01-01,882686491dfffff
1.0763033521484964,1,1,2016,2016-01-01,8826864921fffff
1.0734310292403724,1,1,2016,2016-01-01,8826864923fffff
1.0945089799631853,1,1,2016,2016-01-01,8826864925fffff
0.8680116651927549,1,1,2016,2016-01-01,8826864927fffff
1.2003777702970877,1,1,2016,2016-01-01,8826864929fffff
1.1318027940509543,1,1,2016,2016-01-01,882686492bfffff
1.1186589240836038,1,1,2016,2016-01-01,882686492dfffff
1.1880842096567013,1,1,2016,2016-01-01,8826864931fffff
0.9770237831646909,1,1,2016,2016-01-01,8826864933fffff
1.0798959214466755,1,1,2016,2016-01-01,8826864935fffff
0.9943763787601585,1,1,2016,2016-01-01,8826864937fffff
1.306050470200372,1,1,2016,2016-01-01,8826864939fffff
1.2638182601702614,1,1,2016,2016-01-01,882686493bfffff
1.2079708305262606,1,1,2016,2016-01-01,882686493dfffff
2.012949797181428,1,1,2016,2016-01-01,8826864941fffff
2.77112199331344,1,1,2016,2016-01-01,8826864943fffff
2.554030510637706,1,1,2016,2016-01-01,8826864945fffff
3.273309368522622,1,1,2016,2016-01-01,8826864947fffff
1.0816444946764787,1,1,2016,2016-01-01,8826864949fffff
2.066288010499389,1,1,2016,2016-01-01,882686494bfffff
1.7520554884484696,1,1,2016,2016-01-01,882686494dfffff
0.9289851984259356,1,1,2016,2016-01-01,8826864951fffff
0.902065749820093,1,1,2016,2016-01-01,8826864953fffff
1.2847585284343146,1,1,2016,2016-01-01,8826864955fffff
0.9838727885687111,1,1,2016,2016-01-01,8826864957fffff
1.3807785490486149,1,1,2016,2016-01-01,8826864959fffff
0.9267143788248976,1,1,2016,2016-01-01,882686495bfffff
1.9915384004490742,1,1,2016,2016-01-01,882686495dfffff
2.161600497504003,1,1,2016,2016-01-01,8826864961fffff
1.523306340886843,1,1,2016,2016-01-01,8826864963fffff
1.6451241914899914,1,1,2016,2016-01-01,8826864965fffff
1.3955026458203494,1,1,2016,2016-01-01,8826864967fffff
1.5643204195594904,1,1,2016,2016-01-01,8826864969fffff
2.045621907330378,1,1,2016,2016-01-01,882686496bfffff
2.545692759949237,1,1,2016,2016-01-01,882686496dfffff
1.0280891031614545,1,1,2016,2016-01-01,8826864981fffff
1.0493740860728196,1,1,2016,2016-01-01,8826864983fffff
0.7735223276683286,1,1,2016,2016-01-01,8826864985fffff
1.1464976599474288,1,1,2016,2016-01-01,8826864987fffff
1.0106899830640494,1,1,2016,2016-01-01,8826864989fffff
0.8980158407735328,1,1,2016,2016-01-01,882686498bfffff
1.1528047868711195,1,1,2016,2016-01-01,882686498dfffff
0.6602053629248265,1,1,2016,2016-01-01,88268649a1fffff
0.7276951547235591,1,1,2016,2016-01-01,88268649a3fffff
0.6897406535041543,1,1,2016,2016-01-01,88268649a5fffff
0.702118083295465,1,1,2016,2016-01-01,88268649a7fffff
0.6776077665863314,1,1,2016,2016-01-01,88268649a9fffff
0.7633510419382267,1,1,2016,2016-01-01,88268649abfffff
0.6649933709223833,1,1,2016,2016-01-01,88268649adfffff
0.9338771776673502,1,1,2016,2016-01-01,88268649b1fffff
1.2835348500950203,1,1,2016,2016-01-01,88268649b3fffff
0.8350102432176126,1,1,2016,2016-01-01,88268649b5fffff
0.8867747670439063,1,1,2016,2016-01-01,88268649b7fffff
0.834209046696484,1,1,2016,2016-01-01,88268649b9fffff
1.1670761011849369,1,1,2016,2016-01-01,88268649bbfffff
0.7923276864477535,1,1,2016,2016-01-01,88268649bdfffff
1.0943162800147168,1,1,2016,2016-01-01,88268649c1fffff
1.0495022424082796,1,1,2016,2016-01-01,88268649c3fffff
1.2110837419169327,1,1,2016,2016-01-01,88268649c5fffff
1.2049754578570933,1,1,2016,2016-01-01,88268649c7fffff
1.3517348569290317,1,1,2016,2016-01-01,88268649c9fffff
1.2320137780991829,1,1,2016,2016-01-01,88268649cdfffff
0.9917676471324346,1,1,2016,2016-01-01,88268649e1fffff
0.9979708535231973,1,1,2016,2016-01-01,88268649e3fffff
0.9828735974296584,1,1,2016,2016-01-01,88268649e5fffff
0.7747402189948414,1,1,2016,2016-01-01,88268649e7fffff
0.7171350825722218,1,1,2016,2016-01-01,88268649e9fffff
1.0948941637684464,1,1,2016,2016-01-01,88268649ebfffff
1.2446961542587314,1,1,2016,2016-01-01,88268649edfffff
1.287999187164358,1,1,2016,2016-01-01,8826864b01fffff
1.341882080941013,1,1,2016,2016-01-01,8826864b03fffff
0.9745888272289345,1,1,2016,2016-01-01,8826864b05fffff
1.4663018615256707,1,1,2016,2016-01-01,8826864b07fffff
2.936601907316311,1,1,2016,2016-01-01,8826864b09fffff
1.4757362598416117,1,1,2016,2016-01-01,8826864b0bfffff
1.399944454270895,1,1,2016,2016-01-01,8826864b0dfffff
1.6675887153267628,1,1,2016,2016-01-01,8826864b11fffff
1.5369193308236893,1,1,2016,2016-01-01,8826864b15fffff
1.2356896253455991,1,1,2016,2016-01-01,8826864b17fffff
2.347725042816565,1,1,2016,2016-01-01,8826864b19fffff
1.800526324014779,1,1,2016,2016-01-01,8826864b1dfffff
3.7004061437988187,1,1,2016,2016-01-01,8826864b21fffff
2.818500227736994,1,1,2016,2016-01-01,8826864b23fffff
2.9834575295018664,1,1,2016,2016-01-01,8826864b25fffff
2.1574281018013806,1,1,2016,2016-01-01,8826864b27fffff
1.542298080696038,1,1,2016,2016-01-01,8826864b29fffff
2.4507883471364775,1,1,2016,2016-01-01,8826864b2bfffff
2.733024324406042,1,1,2016,2016-01-01,8826864b2dfffff
1.5820938610580506,1,1,2016,2016-01-01,8826864b31fffff
1.2601626893885063,1,1,2016,2016-01-01,8826864b33fffff
3.36383531385548,1,1,2016,2016-01-01,8826864b35fffff
2.1421105210860216,1,1,2016,2016-01-01,8826864b37fffff
1.5110566428413794,1,1,2016,2016-01-01,8826864b39fffff
1.481906699560865,1,1,2016,2016-01-01,8826864b3bfffff
2.5621344564196233,1,1,2016,2016-01-01,8826864b3dfffff
3.6940325919605517,1,1,2016,2016-01-01,8826864b41fffff
3.4145305123279828,1,1,2016,2016-01-01,8826864b43fffff
3.465571524733659,1,1,2016,2016-01-01,8826864b45fffff
2.8603045387216395,1,1,2016,2016-01-01,8826864b47fffff
4.073166526932459,1,1,2016,2016-01-01,8826864b49fffff
3.804152822061791,1,1,2016,2016-01-01,8826864b4bfffff
4.053242896790872,1,1,2016,2016-01-01,8826864b4dfffff
2.9498672628981155,1,1,2016,2016-01-01,8826864b51fffff
3.078526388161509,1,1,2016,2016-01-01,8826864b55fffff
1.4787701068532408,1,1,2016,2016-01-01,8826864b57fffff
3.460400796482135,1,1,2016,2016-01-01,8826864b5dfffff
1.9794920323738394,1,1,2016,2016-01-01,8826864b61fffff
0.9876171071566276,1,1,2016,2016-01-01,8826864b63fffff
2.007611601658626,1,1,2016,2016-01-01,8826864b65fffff
1.5644486794197043,1,1,2016,2016-01-01,8826864b67fffff
3.181487050286063,1,1,2016,2016-01-01,8826864b69fffff
2.474853302629517,1,1,2016,2016-01-01,8826864b6bfffff
2.3463279373156403,1,1,2016,2016-01-01,8826864b6dfffff
1.7819088735834883,1,1,2016,2016-01-01,8826865825fffff
1.7549342424438448,1,1,2016,2016-01-01,8826865827fffff
1.1346963567178965,1,1,2016,2016-01-01,882686582dfffff
1.3582758793802439,1,1,2016,2016-01-01,8826865865fffff
1.338573476153006,1,1,2016,2016-01-01,8826865867fffff
2.0368273946318505,1,1,2016,2016-01-01,882686586dfffff
3.024218101868877,1,1,2016,2016-01-01,8826865901fffff
2.1271441045931336,1,1,2016,2016-01-01,8826865903fffff
3.7424336988197897,1,1,2016,2016-01-01,8826865905fffff
3.4856975035669455,1,1,2016,2016-01-01,8826865907fffff
2.66134706550825,1,1,2016,2016-01-01,8826865909fffff
2.232058921644701,1,1,2016,2016-01-01,882686590bfffff
2.489200592896348,1,1,2016,2016-01-01,882686590dfffff
2.016582328098093,1,1,2016,2016-01-01,8826865911fffff
3.08075695492741,1,1,2016,2016-01-01,8826865913fffff
2.280981573265774,1,1,2016,2016-01-01,8826865915fffff
3.082634391281117,1,1,2016,2016-01-01,8826865917fffff
2.51848101296234,1,1,2016,2016-01-01,8826865919fffff
2.2262530324615697,1,1,2016,2016-01-01,882686591bfffff
1.9931079151723479,1,1,2016,2016-01-01,882686591dfffff
2.7759231488540927,1,1,2016,2016-01-01,8826865921fffff
4.075121108091858,1,1,2016,2016-01-01,8826865923fffff
3.0409177071451747,1,1,2016,2016-01-01,8826865925fffff
3.4436835519478426,1,1,2016,2016-01-01,8826865927fffff
3.3335805884704026,1,1,2016,2016-01-01,8826865929fffff
4.298157315910858,1,1,2016,2016-01-01,882686592bfffff
2.5989621750997443,1,1,2016,2016-01-01,882686592dfffff
3.38823438954215,1,1,2016,2016-01-01,8826865931fffff
2.457026514302283,1,1,2016,2016-01-01,8826865933fffff
3.607337226552042,1,1,2016,2016-01-01,8826865935fffff
3.310897469610568,1,1,2016,2016-01-01,8826865937fffff
2.81043144128227,1,1,2016,2016-01-01,8826865939fffff
4.095875365337638,1,1,2016,2016-01-01,882686593bfffff
3.652448563460955,1,1,2016,2016-01-01,882686593dfffff
2.1252166179239422,1,1,2016,2016-01-01,8826865941fffff
4.2754780403610635,1,1,2016,2016-01-01,8826865943fffff
2.6436841052846614,1,1,2016,2016-01-01,8826865945fffff
4.141098216299519,1,1,2016,2016-01-01,8826865947fffff
2.2374594578928226,1,1,2016,2016-01-01,8826865949fffff
2.3017693160091848,1,1,2016,2016-01-01,882686594bfffff
1.9921285755605809,1,1,2016,2016-01-01,882686594dfffff
1.549626999483674,1,1,2016,2016-01-01,8826865951fffff
2.62060071697749,1,1,2016,2016-01-01,8826865953fffff
1.1465146838990612,1,1,2016,2016-01-01,8826865955fffff
2.11077966128902,1,1,2016,2016-01-01,8826865957fffff
2.174309947712913,1,1,2016,2016-01-01,8826865959fffff
1.1959806507308808,1,1,2016,2016-01-01,882686595bfffff
3.2076835494247984,1,1,2016,2016-01-01,882686595dfffff
5.517291077818956,1,1,2016,2016-01-01,8826865961fffff
3.6786514762041778,1,1,2016,2016-01-01,8826865963fffff
5.415008875717466,1,1,2016,2016-01-01,8826865965fffff
3.089428954635024,1,1,2016,2016-01-01,8826865967fffff
5.562777355402275,1,1,2016,2016-01-01,8826865969fffff
4.526174513635046,1,1,2016,2016-01-01,882686596bfffff
5.767344708056205,1,1,2016,2016-01-01,882686596dfffff
2.7982220946033363,1,1,2016,2016-01-01,8826865981fffff
2.3601652189843163,1,1,2016,2016-01-01,8826865985fffff
2.998888355918922,1,1,2016,2016-01-01,8826865987fffff
2.461048505451487,1,1,2016,2016-01-01,882686598dfffff
3.8265052494711935,1,1,2016,2016-01-01,88268659a1fffff
4.121403000185863,1,1,2016,2016-01-01,88268659a3fffff
4.215979852874556,1,1,2016,2016-01-01,88268659a5fffff
4.2107713564996185,1,1,2016,2016-01-01,88268659a7fffff
3.5892180760251695,1,1,2016,2016-01-01,88268659a9fffff
3.074698085699479,1,1,2016,2016-01-01,88268659abfffff
3.4233393881607563,1,1,2016,2016-01-01,88268659adfffff
3.567174611671176,1,1,2016,2016-01-01,88268659b1fffff
4.031421349951264,1,1,2016,2016-01-01,88268659b5fffff
3.6190829537935447,1,1,2016,2016-01-01,88268659b7fffff
4.126240276886255,1,1,2016,2016-01-01,88268659bdfffff
1.5990382233073994,1,1,2016,2016-01-01,88268659c5fffff
2.6855902933376363,1,1,2016,2016-01-01,88268659c7fffff
2.482553867572822,1,1,2016,2016-01-01,88268659cdfffff
3.794006662790741,1,1,2016,2016-01-01,88268659e1fffff
3.766401923364204,1,1,2016,2016-01-01,88268659e3fffff
3.267513831611888,1,1,2016,2016-01-01,88268659e5fffff
3.6389095121127744,1,1,2016,2016-01-01,88268659e7fffff
2.435355324947174,1,1,2016,2016-01-01,88268659e9fffff
3.0588451747581704,1,1,2016,2016-01-01,88268659ebfffff
1.9514591326271105,1,1,2016,2016-01-01,88268659edfffff
4.675434233283915,1,1,2016,2016-01-01,8826865b01fffff
4.144642847738197,1,1,2016,2016-01-01,8826865b03fffff
4.340642775721081,1,1,2016,2016-01-01,8826865b05fffff
4.232779916739069,1,1,2016,2016-01-01,8826865b07fffff
4.65930257481652,1,1,2016,2016-01-01,8826865b09fffff
4.284874368861274,1,1,2016,2016-01-01,8826865b0bfffff
3.508834152005789,1,1,2016,2016-01-01,8826865b0dfffff
3.356460951905974,1,1,2016,2016-01-01,8826865b15fffff
3.346038629508385,1,1,2016,2016-01-01,8826865b1dfffff
3.3563218528195695,1,1,2016,2016-01-01,8826865b21fffff
3.8523198167195183,1,1,2016,2016-01-01,8826865b23fffff
4.157850048176678,1,1,2016,2016-01-01,8826865b25fffff
2.3629278394730218,1,1,2016,2016-01-01,8826865b27fffff
4.590233388357394,1,1,2016,2016-01-01,8826865b29fffff
4.22126046466904,1,1,2016,2016-01-01,8826865b2bfffff
4.562169713036199,1,1,2016,2016-01-01,8826865b2dfffff
3.303924259471287,1,1,2016,2016-01-01,8826865b31fffff
1.4614053042376245,1,1,2016,2016-01-01,8826865b33fffff
3.1402222579033627,1,1,2016,2016-01-01,8826865b35fffff
2.904603674385739,1,1,2016,2016-01-01,8826865b37fffff
3.6565440509855724,1,1,2016,2016-01-01,8826865b39fffff
2.1774821087226726,1,1,2016,2016-01-01,8826865b3bfffff
3.8978393066234243,1,1,2016,2016-01-01,8826865b3dfffff
5.193855625044693,1,1,2016,2016-01-01,8826865b41fffff
4.63155734538193,1,1,2016,2016-01-01,8826865b43fffff
5.155152417132967,1,1,2016,2016-01-01,8826865b45fffff
4.9508125255999795,1,1,2016,2016-01-01,8826865b47fffff
4.700872912622652,1,1,2016,2016-01-01,8826865b49fffff
4.538333745760564,1,1,2016,2016-01-01,8826865b4bfffff
4.725169763164656,1,1,2016,2016-01-01,8826865b4dfffff
4.2180361208888355,1,1,2016,2016-01-01,8826865b55fffff
3.3918033162784234,1,1,2016,2016-01-01,8826865b61fffff
3.721972951112167,1,1,2016,2016-01-01,8826865b63fffff
2.962445572445161,1,1,2016,2016-01-01,8826865b65fffff
3.7120236689184596,1,1,2016,2016-01-01,8826865b67fffff
4.05832413919938,1,1,2016,2016-01-01,8826865b69fffff
4.306191294268748,1,1,2016,2016-01-01,8826865b6bfffff
3.174844075052098,1,1,2016,2016-01-01,8826865b6dfffff
1.1940932022959518,1,1,2016,2016-01-01,8826900001fffff
1.5148758202138644,1,1,2016,2016-01-01,8826900003fffff
1.7146316115208944,1,1,2016,2016-01-01,8826900005fffff
1.655880359405679,1,1,2016,2016-01-01,8826900007fffff
1.132184038912982,1,1,2016,2016-01-01,8826900009fffff
0.9081966357395633,1,1,2016,2016-01-01,882690000bfffff
1.7320559395767183,1,1,2016,2016-01-01,882690000dfffff
0.8322641295500541,1,1,2016,2016-01-01,8826900011fffff
0.903000853420652,1,1,2016,2016-01-01,8826900013fffff
0.8004513070329659,1,1,2016,2016-01-01,8826900015fffff
0.8561354843644593,1,1,2016,2016-01-01,8826900017fffff
0.798148713600095,1,1,2016,2016-01-01,8826900019fffff
0.9283279782963261,1,1,2016,2016-01-01,882690001bfffff
0.8089517894914173,1,1,2016,2016-01-01,882690001dfffff
1.4099980261345284,1,1,2016,2016-01-01,8826900021fffff
0.7343512102868076,1,1,2016,2016-01-01,8826900023fffff
0.9626948987314881,1,1,2016,2016-01-01,8826900025fffff
0.6932502344096398,1,1,2016,2016-01-01,8826900027fffff
1.9098505221930469,1,1,2016,2016-01-01,8826900029fffff
1.6857467859318673,1,1,2016,2016-01-01,882690002bfffff
1.222621680422471,1,1,2016,2016-01-01,882690002dfffff
0.8732631487244478,1,1,2016,2016-01-01,8826900031fffff
0.8885743032355005,1,1,2016,2016-01-01,8826900033fffff
0.866907046698788,1,1,2016,2016-01-01,8826900035fffff
0.7450344482679953,1,1,2016,2016-01-01,8826900037fffff
0.7849411215338415,1,1,2016,2016-01-01,8826900039fffff
0.852102827374744,1,1,2016,2016-01-01,882690003bfffff
0.8552307811988229,1,1,2016,2016-01-01,882690003dfffff
1.9528964927070502,1,1,2016,2016-01-01,8826900041fffff
1.7022925221395344,1,1,2016,2016-01-01,8826900043fffff
3.005758948308297,1,1,2016,2016-01-01,8826900045fffff
1.7162016848108026,1,1,2016,2016-01-01,8826900047fffff
1.3002501835989775,1,1,2016,2016-01-01,8826900049fffff
1.4328506285396314,1,1,2016,2016-01-01,882690004bfffff
2.2156341025768236,1,1,2016,2016-01-01,882690004dfffff
1.564574131650793,1,1,2016,2016-01-01,8826900051fffff
1.448983807991234,1,1,2016,2016-01-01,8826900053fffff
1.3225650436279832,1,1,2016,2016-01-01,8826900055fffff
1.1698372061780553,1,1,2016,2016-01-01,8826900057fffff
1.5557633641755548,1,1,2016,2016-01-01,8826900059fffff
1.8301292323511429,1,1,2016,2016-01-01,882690005bfffff
1.525580997966446,1,1,2016,2016-01-01,882690005dfffff
3.0005763222342665,1,1,2016,2016-01-01,8826900061fffff
2.200717779861075,1,1,2016,2016-01-01,8826900063fffff
1.8101504895068352,1,1,2016,2016-01-01,8826900065fffff
1.8696475571564166,1,1,2016,2016-01-01,8826900067fffff
3.662909862412767,1,1,2016,2016-01-01,8826900069fffff
2.773023570967049,1,1,2016,2016-01-01,882690006bfffff
3.6659848017991243,1,1,2016,2016-01-01,882690006dfffff
0.6308950969364819,1,1,2016,2016-01-01,8826900081fffff
0.5850746078305762,1,1,2016,2016-01-01,8826900083fffff
0.7415293624875433,1,1,2016,2016-01-01,8826900085fffff
0.6611992137588216,1,1,2016,2016-01-01,8826900087fffff
0.7017675898554443,1,1,2016,2016-01-01,8826900089fffff
0.8027929590077253,1,1,2016,2016-01-01,882690008bfffff
0.7231847029391698,1,1,2016,2016-01-01,882690008dfffff
0.8654422262994089,1,1,2016,2016-01-01,8826900091fffff
0.9466314999521337,1,1,2016,2016-01-01,8826900093fffff
0.7704297915366157,1,1,2016,2016-01-01,8826900095fffff
0.9234525588560155,1,1,2016,2016-01-01,8826900097fffff
0.8244114057618462,1,1,2016,2016-01-01,8826900099fffff
0.8558930335390884,1,1,2016,2016-01-01,882690009bfffff
0.6126894382559809,1,1,2016,2016-01-01,882690009dfffff
0.6176100893860157,1,1,2016,2016-01-01,88269000a1fffff
0.6866525058058174,1,1,2016,2016-01-01,88269000a3fffff
0.5708655012852324,1,1,2016,2016-01-01,88269000a5fffff
0.5523433728087903,1,1,2016,2016-01-01,88269000a7fffff
1.3032717036571162,1,1,2016,2016-01-01,88269000a9fffff
0.6665451728812851,1,1,2016,2016-01-01,88269000abfffff
1.005856592693428,1,1,2016,2016-01-01,88269000adfffff
0.7545339224062172,1,1,2016,2016-01-01,88269000b1fffff
0.9195213239871552,1,1,2016,2016-01-01,88269000b3fffff
0.6816887035456967,1,1,2016,2016-01-01,88269000b5fffff
0.8982387295902654,1,1,2016,2016-01-01,88269000b7fffff
0.738848918883352,1,1,2016,2016-01-01,88269000b9fffff
0.880118511708762,1,1,2016,2016-01-01,88269000bbfffff
0.5843524256201867,1,1,2016,2016-01-01,88269000bdfffff
0.9127821742867267,1,1,2016,2016-01-01,88269000c1fffff
0.7772380169278701,1,1,2016,2016-01-01,88269000c3fffff
0.9444776832430402,1,1,2016,2016-01-01,88269000c5fffff
0.8045138774952563,1,1,2016,2016-01-01,88269000c7fffff
0.8604482804850959,1,1,2016,2016-01-01,88269000c9fffff
0.9010717662536957,1,1,2016,2016-01-01,88269000cbfffff
1.1382071245278056,1,1,2016,2016-01-01,88269000cdfffff
0.8608525673244787,1,1,2016,2016-01-01,88269000d1fffff
0.7596241004093148,1,1,2016,2016-01-01,88269000d3fffff
0.7663935117698096,1,1,2016,2016-01-01,88269000d5fffff
0.7959667431272905,1,1,2016,2016-01-01,88269000d7fffff
0.9466006631323324,1,1,2016,2016-01-01,88269000d9fffff
0.9386621900532381,1,1,2016,2016-01-01,88269000dbfffff
0.9874514160347716,1,1,2016,2016-01-01,88269000ddfffff
0.8194830286281596,1,1,2016,2016-01-01,88269000e1fffff
0.7882024097862353,1,1,2016,2016-01-01,88269000e3fffff
0.8427833306216621,1,1,2016,2016-01-01,88269000e5fffff
0.8136097527440396,1,1,2016,2016-01-01,88269000e7fffff
0.8819471193765053,1,1,2016,2016-01-01,88269000e9fffff
0.8404172400507637,1,1,2016,2016-01-01,88269000ebfffff
